"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"98","pac","latitude","lat_planar_range","Schizopathes affinis",-16.163734,97288929564800,NA,NA,NA,NA,NA,NA,NA
"99","pac","latitude","lat_range","Schizopathes affinis",-16.163734,12895007.254921,4214306.11881,8680701.136111,12895007.254921,NA,NA,NA,NA
"100","pac","latitude","lat_geog_range","Stauropathes staurocrada",-6.518516,24712605675200,NA,NA,NA,NA,NA,NA,NA
"101","pac","latitude","lat_planar_range","Stauropathes staurocrada",-6.518516,12355915653400,NA,NA,NA,NA,NA,NA,NA
"102","pac","latitude","lat_range","Stauropathes staurocrada",-6.518516,10096995.590294,3008528.255511,7088467.334783,10096995.590294,NA,NA,NA,NA
"103","pac","latitude","lat_geog_range","Stichopathes spiessi",9.072785,54219914783700,NA,NA,NA,NA,NA,NA,NA
"104","pac","latitude","lat_planar_range","Stichopathes spiessi",9.072785,1.084401e+14,NA,NA,NA,NA,NA,NA,NA
"105","pac","latitude","lat_range","Stichopathes spiessi",9.072785,8272522.627946,3800914.353923,4471608.274023,8272522.627946,NA,NA,NA,NA
"106","pac","latitude","lat_geog_range","Stichopathes variabilis",-10.422268,14542415933900,NA,NA,NA,NA,NA,NA,NA
"107","pac","latitude","lat_planar_range","Stichopathes variabilis",-10.422268,29084996181300,NA,NA,NA,NA,NA,NA,NA
"108","pac","latitude","lat_range","Stichopathes variabilis",-10.422268,8620098.142034,4004187.387743,4615910.754291,8620098.142034,NA,NA,NA,NA
"109","pac","latitude","lat_geog_range","Stylopathes columnaris",-39.661799,18069845619800,NA,NA,NA,NA,NA,NA,NA
"110","pac","latitude","lat_planar_range","Stylopathes columnaris",-39.661799,36140095544600,NA,NA,NA,NA,NA,NA,NA
"111","pac","latitude","lat_range","Stylopathes columnaris",-39.661799,14238515.374963,1696478.688745,12542036.686218,14238515.374963,NA,NA,NA,NA
"112","pac","latitude","lat_geog_range","Stylopathes tenuispina",-10.316035,11397664402300,NA,NA,NA,NA,NA,NA,NA
"113","pac","latitude","lat_planar_range","Stylopathes tenuispina",-10.316035,22795448328200,NA,NA,NA,NA,NA,NA,NA
"114","pac","latitude","lat_range","Stylopathes tenuispina",-10.316035,6331201.967011,1851723.780878,4479478.186133,6331201.967011,NA,NA,NA,NA
"115","pac","latitude","lat_geog_range","Trissopathes pseudotristicha",21.139849,73843207706200,NA,NA,NA,NA,NA,NA,NA
"116","pac","latitude","lat_planar_range","Trissopathes pseudotristicha",21.139849,1.476864e+14,NA,NA,NA,NA,NA,NA,NA
"117","pac","latitude","lat_range","Trissopathes pseudotristicha",21.139849,11940923.525291,7596700.64378,4344222.881511,11940923.525291,NA,NA,NA,NA
"118","pac","latitude","lat_geog_range","Trissopathes tetracrada",-2.128783,13867587544300,NA,NA,NA,NA,NA,NA,NA
"119","pac","latitude","lat_planar_range","Trissopathes tetracrada",-2.128783,27735199115500,NA,NA,NA,NA,NA,NA,NA
"120","pac","latitude","lat_range","Trissopathes tetracrada",-2.128783,9676495.95005,4228400.206583,5448095.743467,9676495.95005,NA,NA,NA,NA
"121","pac","latitude","lat_geog_range","Trissopathes tristicha",-11.80744,47133133949000,NA,NA,NA,NA,NA,NA,NA
"122","pac","latitude","lat_planar_range","Trissopathes tristicha",-11.80744,94266706914000,NA,NA,NA,NA,NA,NA,NA
"123","pac","latitude","lat_range","Trissopathes tristicha",-11.80744,10018956.304102,2934432.128685,7084524.175417,10018956.304102,NA,NA,NA,NA
