target_fid,rich_2d,x,y,depth
3427,1,93.5,-42.5,3086.75
3428,1,94.5,-42.5,3313.25
3429,1,95.5,-42.5,3221.25
3430,1,96.5,-42.5,3468.75
3431,1,97.5,-42.5,3609.5
3432,1,98.5,-42.5,3170.749756
3433,1,99.5,-42.5,3559.25
3434,1,100.5,-42.5,3974.5
3435,1,101.5,-42.5,4117.25
3436,1,102.5,-42.5,3869.25
3437,1,103.5,-42.5,4000.750244
3438,1,104.5,-42.5,3844.5
3439,1,105.5,-42.5,4065.250244
3440,1,106.5,-42.5,4048.25
3441,1,107.5,-42.5,4102.25
3442,1,108.5,-42.5,4191.5
3443,1,109.5,-42.5,4085.000244
3444,1,110.5,-42.5,4286.75
3445,1,111.5,-42.5,4421.5
3446,1,112.5,-42.5,4226
3447,1,113.5,-42.5,4252.75
3448,1,114.5,-42.5,4426
3449,1,115.5,-42.5,4418.75
3450,1,116.5,-42.5,4484
3451,1,117.5,-42.5,4781
3452,1,118.5,-42.5,4553.5
3453,1,119.5,-42.5,4686.5
3454,1,120.5,-42.5,4600
3455,1,121.5,-42.5,4810.5
3456,1,122.5,-42.5,4726.75
3457,1,123.5,-42.5,4751
3458,1,124.5,-42.5,4826.5
3459,1,125.5,-42.5,4965.25
3460,1,126.5,-42.5,4887
3461,1,127.5,-42.5,5111.25
3462,1,128.5,-42.5,5010.5
3463,1,129.5,-42.5,4979
3464,1,130.5,-42.5,5063.75
3465,1,131.5,-42.5,4952.75
3466,1,132.5,-42.5,5079.75
3467,1,133.5,-42.5,4946.75
3468,1,134.5,-42.5,4925.25
3469,1,135.5,-42.5,4795.75
3470,1,136.5,-42.5,4666.75
3471,1,137.5,-42.5,4765
3472,1,138.5,-42.5,4942.25
3473,1,139.5,-42.5,3786.249512
3474,1,140.5,-42.5,4707.25
3475,1,141.5,-42.5,4548.25
3476,1,142.5,-42.5,5052
3477,1,143.5,-42.5,4521.5
3478,1,144.5,-42.5,2155.250244
3492,1,29.5,-41.5,4888.25
3493,1,30.5,-41.5,4980.25
3494,1,31.5,-41.5,4752.75
3495,1,32.5,-41.5,4961
3496,1,33.5,-41.5,5163.000488
3497,1,34.5,-41.5,5008.5
3498,1,35.5,-41.5,4988.75
3499,1,36.5,-41.5,4134.25
3500,1,37.5,-41.5,3689.75
3501,1,38.5,-41.5,3312
3502,1,39.5,-41.5,3286.75
3503,1,40.5,-41.5,2969.75
3504,1,41.5,-41.5,2005
3505,1,42.5,-41.5,2610.999023
3506,1,43.5,-41.5,1875.749512
3507,1,44.5,-41.5,3291.25
3508,1,45.5,-41.5,3152
3509,1,46.5,-41.5,3120
3510,1,47.5,-41.5,2938.999756
3511,1,48.5,-41.5,2955.5
3512,1,49.5,-41.5,3306.75
3513,1,50.5,-41.5,3531.25
3514,1,51.5,-41.5,4231.5
3515,1,52.5,-41.5,3374.25
3516,1,53.5,-41.5,4184.5
3517,1,54.5,-41.5,4455.25
3518,1,55.5,-41.5,4546.25
3519,1,56.5,-41.5,4663.75
3520,1,57.5,-41.5,4803.25
3521,1,58.5,-41.5,4895.5
3522,1,59.5,-41.5,5210.75
3523,1,60.5,-41.5,4865.75
3524,1,61.5,-41.5,5162.75
3525,1,62.5,-41.5,5194.000488
3526,1,63.5,-41.5,5020.25
3527,1,64.5,-41.5,4856.5
3528,1,65.5,-41.5,4595.25
3529,1,66.5,-41.5,4178
3530,1,67.5,-41.5,4099.75
3531,1,68.5,-41.5,4044.5
3532,1,69.5,-41.5,3863.25
3533,1,70.5,-41.5,4065.75
3534,1,71.5,-41.5,4142.75
3535,1,72.5,-41.5,4373
3536,1,73.5,-41.5,3840.25
3537,1,74.5,-41.5,3491.25
3538,1,75.5,-41.5,3486.75
3539,1,76.5,-41.5,3262.25
3540,1,77.5,-41.5,3151.75
3541,1,78.5,-41.5,2976
3542,1,79.5,-41.5,2699.999756
3543,1,80.5,-41.5,3408.000244
3544,1,81.5,-41.5,2626.5
3545,1,82.5,-41.5,3025.75
3546,1,83.5,-41.5,3119
3547,1,84.5,-41.5,3208.75
3548,1,85.5,-41.5,2252.999756
3549,1,86.5,-41.5,2820
3550,1,87.5,-41.5,2687.249756
3551,1,88.5,-41.5,3002.5
3552,1,89.5,-41.5,2936.25
3553,1,90.5,-41.5,2983.75
3554,1,91.5,-41.5,3129.75
3555,1,92.5,-41.5,3147.499756
3556,1,93.5,-41.5,3290.500244
3557,1,94.5,-41.5,3531.25
3558,1,95.5,-41.5,3757.5
3559,1,96.5,-41.5,3712.75
3560,1,97.5,-41.5,3719.25
3561,1,98.5,-41.5,3764.25
3562,1,99.5,-41.5,3860.25
3563,1,100.5,-41.5,3978
3564,1,101.5,-41.5,4190.75
3565,1,102.5,-41.5,4381.75
3566,1,103.5,-41.5,4452.75
3567,1,104.5,-41.5,4084
3568,1,105.5,-41.5,4066.75
3569,1,106.5,-41.5,4507.25
3570,1,107.5,-41.5,4011.5
3571,1,108.5,-41.5,4475.5
3572,1,109.5,-41.5,4450.25
3573,1,110.5,-41.5,4384.25
3574,1,111.5,-41.5,4382.75
3575,1,112.5,-41.5,4410.5
3576,1,113.5,-41.5,4445.75
3577,1,114.5,-41.5,4520
3578,1,115.5,-41.5,4550
3579,1,116.5,-41.5,4621.5
3580,1,117.5,-41.5,4880.749512
3581,1,118.5,-41.5,5021.75
3582,1,119.5,-41.5,4844
3583,1,120.5,-41.5,4548.5
3584,1,121.5,-41.5,4887.25
3585,1,122.5,-41.5,4786.25
3586,1,123.5,-41.5,5054.5
3587,1,124.5,-41.5,5090
3588,1,125.5,-41.5,4875
3589,1,126.5,-41.5,4980.5
3590,1,127.5,-41.5,4751.75
3591,1,128.5,-41.5,5302
3594,1,131.5,-41.5,4966.5
3595,1,132.5,-41.5,4909
3596,1,133.5,-41.5,5181.5
3597,1,134.5,-41.5,4935
3598,1,135.5,-41.5,4941
3599,1,136.5,-41.5,5043.75
3600,1,137.5,-41.5,5115.75
3601,1,138.5,-41.5,4338.5
3602,1,139.5,-41.5,5170
3603,1,140.5,-41.5,5139
3604,1,141.5,-41.5,5130
3605,1,142.5,-41.5,4395
3606,1,143.5,-41.5,3362.500244
3622,1,30.5,-40.5,4586.25
3623,1,31.5,-40.5,4436
3624,1,32.5,-40.5,4557.25
3625,1,33.5,-40.5,5138.75
3626,1,34.5,-40.5,4928
3627,1,35.5,-40.5,5224.5
3628,1,36.5,-40.5,4327
3629,1,37.5,-40.5,4231
3630,1,38.5,-40.5,3756.500244
3631,1,39.5,-40.5,3801
3632,1,40.5,-40.5,3760.000244
3633,1,41.5,-40.5,2756.75
3634,1,42.5,-40.5,2272
3635,1,43.5,-40.5,2570.749756
3636,1,44.5,-40.5,1361.25
3637,1,45.5,-40.5,1927.000244
3638,1,46.5,-40.5,2756.5
3639,1,47.5,-40.5,3140.25
3640,1,48.5,-40.5,3292.25
3641,1,49.5,-40.5,3707
3642,1,50.5,-40.5,3717.250244
3643,1,51.5,-40.5,4306.5
3644,1,52.5,-40.5,3810
3645,1,53.5,-40.5,4097
3646,1,54.5,-40.5,4171.5
3647,1,55.5,-40.5,4426.25
3648,1,56.5,-40.5,4757.5
3649,1,57.5,-40.5,4892.25
3650,1,58.5,-40.5,4949
3651,1,59.5,-40.5,5152.25
3652,1,60.5,-40.5,5046.75
3653,1,61.5,-40.5,5075
3654,1,62.5,-40.5,5040
3655,1,63.5,-40.5,4945.25
3656,1,64.5,-40.5,4685.5
3657,1,65.5,-40.5,4844.749512
3658,1,66.5,-40.5,4465.25
3659,1,67.5,-40.5,4110
3660,1,68.5,-40.5,4222.75
3661,1,69.5,-40.5,3954.25
3662,1,70.5,-40.5,4027.25
3663,1,71.5,-40.5,4256.25
3664,1,72.5,-40.5,4071
3665,1,73.5,-40.5,3827.75
3666,1,74.5,-40.5,3629.5
3667,1,75.5,-40.5,4020.999756
3668,1,76.5,-40.5,3905.750244
3669,1,77.5,-40.5,2863
3670,1,78.5,-40.5,2769.499756
3671,1,79.5,-40.5,3142.749756
3672,1,80.5,-40.5,3181.25
3673,1,81.5,-40.5,3216.25
3674,1,82.5,-40.5,3260.25
3675,1,83.5,-40.5,3207
3676,1,84.5,-40.5,3356.25
3677,1,85.5,-40.5,3380.5
3678,1,86.5,-40.5,2525.25
3679,1,87.5,-40.5,2946.25
3680,1,88.5,-40.5,3082.25
3681,1,89.5,-40.5,3214.75
3682,1,90.5,-40.5,3235.75
3683,1,91.5,-40.5,3411.75
3684,1,92.5,-40.5,3341.5
3685,1,93.5,-40.5,3464.749756
3686,1,94.5,-40.5,3828.25
3687,1,95.5,-40.5,3694
3688,1,96.5,-40.5,3868
3689,1,97.5,-40.5,3882
3690,1,98.5,-40.5,4177.25
3691,1,99.5,-40.5,4288.25
3692,1,100.5,-40.5,4175.5
3693,1,101.5,-40.5,4498
3694,1,102.5,-40.5,4464.25
3695,1,103.5,-40.5,4704.75
3696,1,104.5,-40.5,4388.75
3697,1,105.5,-40.5,4573.5
3698,1,106.5,-40.5,4091.5
3699,1,107.5,-40.5,4434
3700,1,108.5,-40.5,4594.75
3701,1,109.5,-40.5,4491.25
3702,1,110.5,-40.5,4445.25
3703,1,111.5,-40.5,4520.75
3704,1,112.5,-40.5,4586.75
3705,1,113.5,-40.5,4694
3706,1,114.5,-40.5,4640.25
3707,1,115.5,-40.5,4675
3708,1,116.5,-40.5,4736
3709,1,117.5,-40.5,5030.500488
3710,1,118.5,-40.5,4690.25
3712,1,120.5,-40.5,4830.25
3713,1,121.5,-40.5,5060.75
3714,1,122.5,-40.5,4926.5
3715,1,123.5,-40.5,5079
3716,1,124.5,-40.5,5159.5
3717,1,125.5,-40.5,5236
3718,1,126.5,-40.5,5299.5
3724,1,132.5,-40.5,5316
3725,1,133.5,-40.5,5235.25
3726,1,134.5,-40.5,4966.25
3728,1,136.5,-40.5,5030
3729,1,137.5,-40.5,5206.75
3730,1,138.5,-40.5,4781.25
3731,1,139.5,-40.5,5234
3732,1,140.5,-40.5,4573.75
3733,1,141.5,-40.5,4650
3734,1,142.5,-40.5,3488.25
3751,1,30.5,-39.5,4966
3752,1,31.5,-39.5,3917.75
3753,1,32.5,-39.5,3956.5
3754,1,33.5,-39.5,4028.750244
3755,1,34.5,-39.5,4764
3756,1,35.5,-39.5,5253.5
3758,1,37.5,-39.5,5247
3759,1,38.5,-39.5,5100.5
3760,1,39.5,-39.5,4576.250488
3761,1,40.5,-39.5,3998.75
3762,1,41.5,-39.5,3204.249756
3763,1,42.5,-39.5,2736.250244
3764,1,43.5,-39.5,2717.999756
3765,1,44.5,-39.5,3071.5
3766,1,45.5,-39.5,2901.000244
3767,1,46.5,-39.5,2442.5
3768,1,47.5,-39.5,1983.500366
3769,1,48.5,-39.5,2908.499756
3770,1,49.5,-39.5,3585.25
3771,1,50.5,-39.5,3179
3772,1,51.5,-39.5,3814.25
3773,1,52.5,-39.5,4208.75
3774,1,53.5,-39.5,4193.999512
3775,1,54.5,-39.5,4339.25
3776,1,55.5,-39.5,4710.25
3777,1,56.5,-39.5,4777.75
3778,1,57.5,-39.5,5033.25
3779,1,58.5,-39.5,5224.25
3780,1,59.5,-39.5,5265.25
3783,1,62.5,-39.5,5029.5
3784,1,63.5,-39.5,5080.75
3785,1,64.5,-39.5,4803.5
3786,1,65.5,-39.5,4481
3787,1,66.5,-39.5,4218.25
3788,1,67.5,-39.5,4225
3789,1,68.5,-39.5,4003.25
3790,1,69.5,-39.5,4208.75
3791,1,70.5,-39.5,4351
3792,1,71.5,-39.5,4255
3793,1,72.5,-39.5,3995
3794,1,73.5,-39.5,4150.5
3795,1,74.5,-39.5,3925.75
3796,1,75.5,-39.5,3487.250244
3797,1,76.5,-39.5,3641.5
3798,1,77.5,-39.5,2076.75
3799,1,78.5,-39.5,2227.5
3800,1,79.5,-39.5,3162.75
3801,1,80.5,-39.5,3424.25
3802,1,81.5,-39.5,3352.75
3803,1,82.5,-39.5,3464
3804,1,83.5,-39.5,3430.75
3805,1,84.5,-39.5,3464
3806,1,85.5,-39.5,3505.75
3807,1,86.5,-39.5,3580.5
3808,1,87.5,-39.5,3613.000244
3809,1,88.5,-39.5,3465.75
3810,1,89.5,-39.5,3356
3811,1,90.5,-39.5,3287
3812,1,91.5,-39.5,3318.25
3813,1,92.5,-39.5,3429.75
3814,1,93.5,-39.5,3543.75
3815,1,94.5,-39.5,3763.25
3816,1,95.5,-39.5,3866.5
3817,1,96.5,-39.5,3811.5
3818,1,97.5,-39.5,3959.75
3819,1,98.5,-39.5,4228
3820,1,99.5,-39.5,4323.5
3821,1,100.5,-39.5,4258.5
3822,1,101.5,-39.5,3986
3823,1,102.5,-39.5,4634.5
3824,1,103.5,-39.5,4719.75
3825,1,104.5,-39.5,4591.5
3826,1,105.5,-39.5,4797
3827,1,106.5,-39.5,4441.75
3828,1,107.5,-39.5,4569.5
3829,1,108.5,-39.5,4624.5
3830,1,109.5,-39.5,4436
3831,1,110.5,-39.5,4524.75
3832,1,111.5,-39.5,4719.75
3833,1,112.5,-39.5,4509
3834,1,113.5,-39.5,4634.5
3835,1,114.5,-39.5,4788
3836,1,115.5,-39.5,4818.5
3837,1,116.5,-39.5,4837
3838,1,117.5,-39.5,4723.75
3839,1,118.5,-39.5,4699
3840,1,119.5,-39.5,4720.75
3841,1,120.5,-39.5,4878.75
3842,1,121.5,-39.5,4843.5
3843,1,122.5,-39.5,4784.000488
3844,1,123.5,-39.5,5069.75
3845,1,124.5,-39.5,5113.25
3846,1,125.5,-39.5,5005.5
3847,1,126.5,-39.5,5056.250488
3849,1,128.5,-39.5,5328.25
3856,1,135.5,-39.5,5218.25
3858,1,137.5,-39.5,5024.5
3859,1,138.5,-39.5,4819.75
3860,1,139.5,-39.5,4864.25
3861,1,140.5,-39.5,4388.5
3862,1,141.5,-39.5,3205.75
3863,1,142.5,-39.5,1457.250122
3880,1,30.5,-38.5,4370.5
3881,1,31.5,-38.5,3904.5
3882,1,32.5,-38.5,4223.5
3883,1,33.5,-38.5,4377.25
3884,1,34.5,-38.5,5102
3886,1,36.5,-38.5,5195.75
3887,1,37.5,-38.5,4907.25
3888,1,38.5,-38.5,4844
3889,1,39.5,-38.5,4845.75
3890,1,40.5,-38.5,4308.25
3891,1,41.5,-38.5,3918.249756
3892,1,42.5,-38.5,3635
3893,1,43.5,-38.5,2192.25
3894,1,44.5,-38.5,3591.750244
3895,1,45.5,-38.5,3124.25
3896,1,46.5,-38.5,2633.5
3897,1,47.5,-38.5,1960.25
3898,1,48.5,-38.5,2320.749756
3899,1,49.5,-38.5,3138.25
3900,1,50.5,-38.5,3417.5
3901,1,51.5,-38.5,3402.75
3902,1,52.5,-38.5,4103.750488
3903,1,53.5,-38.5,4780.75
3904,1,54.5,-38.5,4038.25
3905,1,55.5,-38.5,4655.25
3906,1,56.5,-38.5,4368.5
3907,1,57.5,-38.5,5297.75
3908,1,58.5,-38.5,5232.5
3909,1,59.5,-38.5,5301
3910,1,60.5,-38.5,5264.5
3911,1,61.5,-38.5,5134.25
3912,1,62.5,-38.5,5141.75
3913,1,63.5,-38.5,5120
3914,1,64.5,-38.5,4869
3915,1,65.5,-38.5,4522.75
3916,1,66.5,-38.5,4491.75
3917,1,67.5,-38.5,4265
3918,1,68.5,-38.5,4205
3919,1,69.5,-38.5,4112
3920,1,70.5,-38.5,4215.25
3921,1,71.5,-38.5,4650.75
3922,1,72.5,-38.5,4346.75
3923,1,73.5,-38.5,4039
3924,1,74.5,-38.5,4528.75
3925,1,75.5,-38.5,3655.5
3926,1,76.5,-38.5,2587.250244
3927,1,77.5,-38.5,1142.749878
3928,1,78.5,-38.5,2680.500732
3929,1,79.5,-38.5,3476.75
3930,1,80.5,-38.5,3213.749756
3931,1,81.5,-38.5,3519.5
3932,1,82.5,-38.5,3562
3933,1,83.5,-38.5,3527
3934,1,84.5,-38.5,3653
3935,1,85.5,-38.5,3703
3936,1,86.5,-38.5,3538.5
3937,1,87.5,-38.5,3390
3938,1,88.5,-38.5,3451.75
3939,1,89.5,-38.5,3611.75
3940,1,90.5,-38.5,3653.25
3941,1,91.5,-38.5,3800.75
3942,1,92.5,-38.5,3542.5
3943,1,93.5,-38.5,3867.000244
3944,1,94.5,-38.5,3544.250244
3945,1,95.5,-38.5,4067.75
3946,1,96.5,-38.5,4255
3947,1,97.5,-38.5,4225
3948,1,98.5,-38.5,4201.25
3949,1,99.5,-38.5,4482
3950,1,100.5,-38.5,4384.25
3951,1,101.5,-38.5,4228
3952,1,102.5,-38.5,4458.25
3953,1,103.5,-38.5,4540
3954,1,104.5,-38.5,4686.25
3955,1,105.5,-38.5,4648.25
3956,1,106.5,-38.5,4640.75
3957,1,107.5,-38.5,4522.75
3958,1,108.5,-38.5,4837
3959,1,109.5,-38.5,5063.5
3960,1,110.5,-38.5,4489.75
3961,1,111.5,-38.5,4664
3962,1,112.5,-38.5,4128.5
3963,1,113.5,-38.5,4152.249512
3964,1,114.5,-38.5,4800.5
3965,1,115.5,-38.5,4850
3966,1,116.5,-38.5,5159
3967,1,117.5,-38.5,5113
3968,1,118.5,-38.5,5147.25
3969,1,119.5,-38.5,4780.5
3970,1,120.5,-38.5,5178.75
3971,1,121.5,-38.5,4769
3972,1,122.5,-38.5,4887.5
3973,1,123.5,-38.5,5138.5
3975,1,125.5,-38.5,5300.75
3976,1,126.5,-38.5,4843.75
3988,1,138.5,-38.5,5018.5
3989,1,139.5,-38.5,3489.750244
3990,1,140.5,-38.5,1698.000122
4010,1,31.5,-37.5,4240.75
4011,1,32.5,-37.5,4271.5
4012,1,33.5,-37.5,3979.750244
4013,1,34.5,-37.5,4032.249756
4014,1,35.5,-37.5,5088.5
4016,1,37.5,-37.5,5275
4017,1,38.5,-37.5,5003.25
4018,1,39.5,-37.5,5006.5
4019,1,40.5,-37.5,4597
4020,1,41.5,-37.5,4305
4021,1,42.5,-37.5,4058
4022,1,43.5,-37.5,2974.25
4023,1,44.5,-37.5,2976.75
4024,1,45.5,-37.5,3387.25
4025,1,46.5,-37.5,4178.249512
4026,1,47.5,-37.5,3571
4027,1,48.5,-37.5,2982.75
4028,1,49.5,-37.5,1943.75
4029,1,50.5,-37.5,1543.75
4030,1,51.5,-37.5,2105.999756
4031,1,52.5,-37.5,2609.750244
4032,1,53.5,-37.5,3269.75
4033,1,54.5,-37.5,3484.500244
4034,1,55.5,-37.5,4755.25
4035,1,56.5,-37.5,4492.999512
4037,1,58.5,-37.5,5221.25
4038,1,59.5,-37.5,5189.5
4039,1,60.5,-37.5,5215.75
4040,1,61.5,-37.5,5135.75
4041,1,62.5,-37.5,5064.5
4042,1,63.5,-37.5,4915.75
4043,1,64.5,-37.5,4837.25
4044,1,65.5,-37.5,4505
4045,1,66.5,-37.5,4184.5
4046,1,67.5,-37.5,4465.5
4047,1,68.5,-37.5,4316.75
4048,1,69.5,-37.5,4208.25
4049,1,70.5,-37.5,4288.25
4050,1,71.5,-37.5,4354.5
4051,1,72.5,-37.5,4327.25
4052,1,73.5,-37.5,4532.75
4053,1,74.5,-37.5,4136
4054,1,75.5,-37.5,3492.250244
4055,1,76.5,-37.5,3324.75
4056,1,77.5,-37.5,2661.25
4057,1,78.5,-37.5,1565.75
4058,1,79.5,-37.5,2113.499756
4059,1,80.5,-37.5,3426.5
4060,1,81.5,-37.5,3563.75
4061,1,82.5,-37.5,3857
4062,1,83.5,-37.5,3690.25
4063,1,84.5,-37.5,3888.75
4064,1,85.5,-37.5,3836.5
4065,1,86.5,-37.5,3720.5
4066,1,87.5,-37.5,3702.75
4067,1,88.5,-37.5,3666.75
4068,1,89.5,-37.5,3670.25
4069,1,90.5,-37.5,3995.25
4070,1,91.5,-37.5,3886.5
4071,1,92.5,-37.5,4064
4072,1,93.5,-37.5,3991.5
4073,1,94.5,-37.5,4133.75
4074,1,95.5,-37.5,4182
4075,1,96.5,-37.5,4156.5
4076,1,97.5,-37.5,4161
4077,1,98.5,-37.5,4336
4078,1,99.5,-37.5,4236.5
4079,1,100.5,-37.5,4602.25
4080,1,101.5,-37.5,4585.75
4081,1,102.5,-37.5,4764.5
4082,1,103.5,-37.5,4764.25
4083,1,104.5,-37.5,4874.25
4084,1,105.5,-37.5,4806
4085,1,106.5,-37.5,4928.75
4086,1,107.5,-37.5,4510
4087,1,108.5,-37.5,4861.5
4088,1,109.5,-37.5,4613.25
4089,1,110.5,-37.5,4593.999512
4090,1,111.5,-37.5,5222.25
4091,1,112.5,-37.5,4138.75
4092,1,113.5,-37.5,5281.25
4093,1,114.5,-37.5,4764.75
4094,1,115.5,-37.5,5275.25
4099,1,120.5,-37.5,5118.25
4101,1,122.5,-37.5,4720.75
4113,1,134.5,-37.5,5292.25
4115,1,136.5,-37.5,5155
4116,1,137.5,-37.5,4873
4117,1,138.5,-37.5,1778.500122
4139,1,31.5,-36.5,4297.5
4140,1,32.5,-36.5,4188
4141,1,33.5,-36.5,3771.25
4142,1,34.5,-36.5,3662.25
4146,1,38.5,-36.5,5009
4147,1,39.5,-36.5,4868.25
4148,1,40.5,-36.5,4704.25
4149,1,41.5,-36.5,4493
4150,1,42.5,-36.5,4553
4151,1,43.5,-36.5,3236.25
4152,1,44.5,-36.5,2627.5
4153,1,45.5,-36.5,2915.25
4154,1,46.5,-36.5,3744.5
4155,1,47.5,-36.5,3635.5
4156,1,48.5,-36.5,3769.250244
4157,1,49.5,-36.5,3459.75
4158,1,50.5,-36.5,3099.25
4159,1,51.5,-36.5,3193.25
4160,1,52.5,-36.5,3658.751221
4161,1,53.5,-36.5,3908.750488
4162,1,54.5,-36.5,4474.75
4163,1,55.5,-36.5,3748
4164,1,56.5,-36.5,4875.25
4165,1,57.5,-36.5,4570.25
4166,1,58.5,-36.5,5057
4167,1,59.5,-36.5,4977.5
4168,1,60.5,-36.5,5144.25
4169,1,61.5,-36.5,4988.25
4170,1,62.5,-36.5,4596.75
4171,1,63.5,-36.5,4635
4172,1,64.5,-36.5,4610.75
4173,1,65.5,-36.5,3943.250244
4174,1,66.5,-36.5,4187.25
4175,1,67.5,-36.5,4547.5
4176,1,68.5,-36.5,4387.75
4177,1,69.5,-36.5,4294.25
4178,1,70.5,-36.5,4235.5
4179,1,71.5,-36.5,4640.5
4180,1,72.5,-36.5,4597.75
4181,1,73.5,-36.5,4184.5
4182,1,74.5,-36.5,4045.5
4183,1,75.5,-36.5,3354.750244
4184,1,76.5,-36.5,3261.75
4185,1,77.5,-36.5,2819.25
4186,1,78.5,-36.5,2330.749512
4187,1,79.5,-36.5,2525.750244
4188,1,80.5,-36.5,2362
4189,1,81.5,-36.5,3779.75
4190,1,82.5,-36.5,4104.75
4191,1,83.5,-36.5,4132.5
4192,1,84.5,-36.5,3971
4193,1,85.5,-36.5,4035.5
4194,1,86.5,-36.5,3973
4195,1,87.5,-36.5,3880.25
4196,1,88.5,-36.5,3932
4197,1,89.5,-36.5,4012.25
4198,1,90.5,-36.5,3852
4199,1,91.5,-36.5,4090
4200,1,92.5,-36.5,4149.5
4201,1,93.5,-36.5,4132.25
4202,1,94.5,-36.5,4332.25
4203,1,95.5,-36.5,4348.5
4204,1,96.5,-36.5,4387.25
4205,1,97.5,-36.5,4397.75
4206,1,98.5,-36.5,4440.25
4207,1,99.5,-36.5,4289
4208,1,100.5,-36.5,4301.75
4209,1,101.5,-36.5,4465.25
4210,1,102.5,-36.5,4654.5
4211,1,103.5,-36.5,4777.25
4212,1,104.5,-36.5,5187.75
4213,1,105.5,-36.5,4765
4215,1,107.5,-36.5,5094.749512
4217,1,109.5,-36.5,4814
4218,1,110.5,-36.5,5166.25
4219,1,111.5,-36.5,4738.499512
4221,1,113.5,-36.5,4993
4222,1,114.5,-36.5,5248.25
4223,1,115.5,-36.5,5087.749512
4224,1,116.5,-36.5,5017
4225,1,117.5,-36.5,4980.5
4226,1,118.5,-36.5,4794.25
4227,1,119.5,-36.5,5124.5
4228,1,120.5,-36.5,5249.25
4232,1,124.5,-36.5,5261.25
4241,1,133.5,-36.5,5111.25
4242,1,134.5,-36.5,5078
4243,1,135.5,-36.5,4160
4268,1,31.5,-35.5,4554.75
4269,1,32.5,-35.5,3892.5
4270,1,33.5,-35.5,3728.5
4271,1,34.5,-35.5,3817.25
4272,1,35.5,-35.5,3884.249756
4276,1,39.5,-35.5,5256.75
4279,1,42.5,-35.5,4469.75
4280,1,43.5,-35.5,3238.5
4281,1,44.5,-35.5,2716.999756
4282,1,45.5,-35.5,3135.25
4283,1,46.5,-35.5,3580.249756
4284,1,47.5,-35.5,3860.75
4285,1,48.5,-35.5,3417.999756
4286,1,49.5,-35.5,3731
4287,1,50.5,-35.5,3972.25
4288,1,51.5,-35.5,3554.750244
4289,1,52.5,-35.5,3805.750488
4291,1,54.5,-35.5,2956.249512
4292,1,55.5,-35.5,4407.75
4293,1,56.5,-35.5,3682.249756
4294,1,57.5,-35.5,3988.749756
4295,1,58.5,-35.5,5006.25
4296,1,59.5,-35.5,4954.25
4297,1,60.5,-35.5,5019.5
4298,1,61.5,-35.5,5157.25
4299,1,62.5,-35.5,4724.25
4300,1,63.5,-35.5,4465
4301,1,64.5,-35.5,4375.75
4302,1,65.5,-35.5,4377.25
4303,1,66.5,-35.5,4434.25
4304,1,67.5,-35.5,4182
4305,1,68.5,-35.5,4089.250244
4306,1,69.5,-35.5,4275
4307,1,70.5,-35.5,4387.25
4308,1,71.5,-35.5,4289
4309,1,72.5,-35.5,4197.25
4310,1,73.5,-35.5,4083.250244
4311,1,74.5,-35.5,3819
4312,1,75.5,-35.5,3365.75
4313,1,76.5,-35.5,3504
4314,1,77.5,-35.5,2950.75
4315,1,78.5,-35.5,2496.250488
4316,1,79.5,-35.5,3196.250244
4317,1,80.5,-35.5,2761.750244
4318,1,81.5,-35.5,2993
4319,1,82.5,-35.5,3737.500244
4320,1,83.5,-35.5,3987
4321,1,84.5,-35.5,4308.75
4322,1,85.5,-35.5,3992
4323,1,86.5,-35.5,4191.5
4324,1,87.5,-35.5,3876
4325,1,88.5,-35.5,3923.75
4326,1,89.5,-35.5,3725
4327,1,90.5,-35.5,3779.999756
4328,1,91.5,-35.5,4187.75
4329,1,92.5,-35.5,4112
4330,1,93.5,-35.5,4308.75
4331,1,94.5,-35.5,4404.5
4332,1,95.5,-35.5,4514.5
4333,1,96.5,-35.5,4463.75
4334,1,97.5,-35.5,4800.25
4335,1,98.5,-35.5,4612.5
4336,1,99.5,-35.5,4407
4337,1,100.5,-35.5,4290.75
4338,1,101.5,-35.5,4562.75
4339,1,102.5,-35.5,4466.75
4340,1,103.5,-35.5,5291.499512
4341,1,104.5,-35.5,4819.75
4342,1,105.5,-35.5,5317
4343,1,106.5,-35.5,4513.999512
4347,1,110.5,-35.5,4511
4348,1,111.5,-35.5,5035
4349,1,112.5,-35.5,5131
4351,1,114.5,-35.5,4016.499756
4352,1,115.5,-35.5,3411.500244
4353,1,116.5,-35.5,2876.000488
4354,1,117.5,-35.5,2217.25
4355,1,118.5,-35.5,3698.999756
4356,1,119.5,-35.5,4313.75
4357,1,120.5,-35.5,4778.75
4358,1,121.5,-35.5,4713
4359,1,122.5,-35.5,4673.5
4360,1,123.5,-35.5,4878
4361,1,124.5,-35.5,4850.75
4362,1,125.5,-35.5,5033.75
4363,1,126.5,-35.5,5292.25
4364,1,127.5,-35.5,5130
4366,1,129.5,-35.5,5229.25
4367,1,130.5,-35.5,4905.5
4368,1,131.5,-35.5,3044.5
4369,1,132.5,-35.5,2096.5
4370,1,133.5,-35.5,1949.75
4371,1,134.5,-35.5,2038.250244
4398,1,32.5,-34.5,2612.75
4399,1,33.5,-34.5,2515
4400,1,34.5,-34.5,2561.25
4401,1,35.5,-34.5,2608.25
4402,1,36.5,-34.5,5257.5
4404,1,38.5,-34.5,5294.25
4406,1,40.5,-34.5,5126.75
