rich_geog,x_exact,y_exact,depth_geog
1,68.5,4.5,3714.25
1,69.5,4.5,4630.5
1,70.5,4.5,3906.500244
1,71.5,4.5,4043
1,72.5,4.5,2337
1,73.5,4.5,29.50000381
2,74.5,4.5,2634.5
2,74.5,4.5,2634.5
2,75.5,4.5,2381.25
2,75.5,4.5,2381.25
2,76.5,4.5,3049.249756
2,76.5,4.5,3049.249756
2,77.5,4.5,3008.000244
2,77.5,4.5,3008.000244
2,78.5,4.5,4227.75
2,78.5,4.5,4227.75
2,79.5,4.5,4250.5
2,79.5,4.5,4250.5
2,80.5,4.5,4336.25
2,80.5,4.5,4336.25
2,81.5,4.5,4249.75
2,81.5,4.5,4249.75
2,82.5,4.5,4157
2,82.5,4.5,4157
2,83.5,4.5,4146.25
2,83.5,4.5,4146.25
2,84.5,4.5,4121.75
2,84.5,4.5,4121.75
2,85.5,4.5,3880
2,85.5,4.5,3880
2,86.5,4.5,4127.5
2,86.5,4.5,4127.5
2,87.5,4.5,4033.75
2,87.5,4.5,4033.75
1,88.5,4.5,4000.499756
1,89.5,4.5,3618.25
1,90.5,4.5,3118.5
1,91.5,4.5,3728.749756
1,92.5,4.5,4269.25
1,93.5,4.5,1313.749634
1,94.5,4.5,829.9996338
1,95.5,4.5,39.75001907
1,96.5,4.5,0
1,97.5,4.5,0
1,98.5,4.5,30.49999428
1,99.5,4.5,61.50001144
1,100.5,4.5,17.75000763
1,101.5,4.5,0
NA,102.5,4.5,0
NA,103.5,4.5,10.99999523
NA,104.5,4.5,67.00000763
NA,105.5,4.5,79.25
NA,106.5,4.5,94.25
NA,107.5,4.5,85.00001526
NA,108.5,4.5,90.24997711
NA,109.5,4.5,115.5
NA,110.5,4.5,104.25
NA,111.5,4.5,83.00000763
NA,112.5,4.5,70.99998474
NA,113.5,4.5,59.50001907
NA,114.5,4.5,0
NA,115.5,4.5,0
NA,116.5,4.5,0
NA,117.5,4.5,0
NA,118.5,4.5,0
NA,119.5,4.5,1841.999268
NA,120.5,4.5,4077.5
NA,121.5,4.5,4793.5
NA,122.5,4.5,4978.25
NA,123.5,4.5,4968
NA,124.5,4.5,4741.500488
NA,125.5,4.5,1363.25061
NA,126.5,4.5,3544.500244
NA,127.5,4.5,1939.750244
NA,128.5,4.5,6554.250977
NA,129.5,4.5,5258.5
NA,130.5,4.5,4781.5
NA,131.5,4.5,4725.5
NA,132.5,4.5,3360.749756
NA,133.5,4.5,3161.250244
NA,134.5,4.5,4388.5
NA,135.5,4.5,4624.5
NA,136.5,4.5,4760.75
NA,137.5,4.5,4699
NA,138.5,4.5,4317.5
NA,139.5,4.5,4195.5
NA,140.5,4.5,3970.5
NA,141.5,4.5,2417.250244
NA,142.5,4.5,2742.250244
NA,143.5,4.5,3446.25
NA,144.5,4.5,4220.25
NA,145.5,4.5,4361.25
NA,146.5,4.5,4815.75
NA,147.5,4.5,3903.5
NA,148.5,4.5,1700.499634
NA,20.5,5.5,0
NA,21.5,5.5,0
NA,22.5,5.5,0
NA,23.5,5.5,0
NA,24.5,5.5,0
NA,25.5,5.5,0
NA,26.5,5.5,0
NA,27.5,5.5,0
NA,28.5,5.5,0
NA,29.5,5.5,0
NA,30.5,5.5,0
NA,31.5,5.5,0
NA,32.5,5.5,0
NA,33.5,5.5,0
NA,34.5,5.5,0
NA,35.5,5.5,0
NA,36.5,5.5,0
NA,37.5,5.5,0
NA,38.5,5.5,0
NA,39.5,5.5,0
NA,40.5,5.5,0
NA,41.5,5.5,0
NA,42.5,5.5,0
1,43.5,5.5,0
1,44.5,5.5,0
2,45.5,5.5,0
2,45.5,5.5,0
2,46.5,5.5,0
2,46.5,5.5,0
2,47.5,5.5,0
2,47.5,5.5,0
2,48.5,5.5,0
2,48.5,5.5,0
1,49.5,5.5,3366.5
1,50.5,5.5,4659.75
1,51.5,5.5,5049.75
1,52.5,5.5,5085.75
1,53.5,5.5,5092.5
1,54.5,5.5,5170
1,55.5,5.5,4932.25
1,56.5,5.5,5305.5
1,57.5,5.5,4969.5
1,58.5,5.5,4306.25
1,59.5,5.5,3623.499756
1,60.5,5.5,3585.25
1,61.5,5.5,2631.749512
1,62.5,5.5,3323.999512
1,63.5,5.5,3847.75
1,64.5,5.5,4196.749512
1,65.5,5.5,4494.5
1,66.5,5.5,3777.5
1,67.5,5.5,4022.750488
1,68.5,5.5,3606
1,69.5,5.5,4137.25
1,70.5,5.5,3872.499756
1,71.5,5.5,3690.5
1,72.5,5.5,2306
1,73.5,5.5,24.49999046
1,74.5,5.5,2832.75
1,75.5,5.5,2222.25
2,76.5,5.5,2538.75
2,76.5,5.5,2538.75
2,77.5,5.5,2600
2,77.5,5.5,2600
2,78.5,5.5,3851.25
2,78.5,5.5,3851.25
2,79.5,5.5,3991.25
2,79.5,5.5,3991.25
2,80.5,5.5,3742.749756
2,80.5,5.5,3742.749756
2,81.5,5.5,3839.75
2,81.5,5.5,3839.75
2,82.5,5.5,4110.25
2,82.5,5.5,4110.25
2,83.5,5.5,4059.75
2,83.5,5.5,4059.75
1,84.5,5.5,4012.25
1,85.5,5.5,3985.25
1,86.5,5.5,3998
1,87.5,5.5,3944
1,88.5,5.5,3871.25
1,89.5,5.5,3180.75
1,90.5,5.5,3043.999756
1,91.5,5.5,3662
1,92.5,5.5,4273
1,93.5,5.5,1433.249878
1,94.5,5.5,2204.500244
1,95.5,5.5,0
1,96.5,5.5,863.999939
1,97.5,5.5,99.99999237
1,98.5,5.5,82.24997711
1,99.5,5.5,66.00000763
1,100.5,5.5,0
NA,101.5,5.5,0
NA,102.5,5.5,0
NA,103.5,5.5,55.24998856
NA,104.5,5.5,75.49999237
NA,105.5,5.5,68.00000763
NA,106.5,5.5,62.00000763
NA,107.5,5.5,68.00000763
NA,108.5,5.5,101
NA,109.5,5.5,130
NA,110.5,5.5,137.25
NA,111.5,5.5,384.2500916
NA,112.5,5.5,12.25004482
NA,113.5,5.5,2054.25
NA,114.5,5.5,83.75002289
NA,115.5,5.5,0
NA,116.5,5.5,0
NA,117.5,5.5,0
NA,118.5,5.5,0
NA,119.5,5.5,324.5
NA,120.5,5.5,8.749995232
NA,121.5,5.5,3674.75
NA,122.5,5.5,4577.999512
NA,123.5,5.5,4861
NA,124.5,5.5,5210.000488
NA,125.5,5.5,3.499966383
NA,126.5,5.5,2568.250977
NA,127.5,5.5,7402.249512
NA,128.5,5.5,5033.75
NA,129.5,5.5,5260.75
NA,130.5,5.5,5577.75
NA,131.5,5.5,5223.25
NA,132.5,5.5,3719.000244
NA,133.5,5.5,4273.000488
NA,134.5,5.5,4817
NA,135.5,5.5,4625.25
NA,136.5,5.5,4625.75
NA,137.5,5.5,4075.750488
NA,138.5,5.5,4274.5
NA,139.5,5.5,4066.999756
NA,140.5,5.5,3671.250244
NA,141.5,5.5,3788.75
NA,142.5,5.5,2113.500244
NA,143.5,5.5,3238
NA,144.5,5.5,4074.75
NA,145.5,5.5,4948.25
NA,146.5,5.5,4221
NA,147.5,5.5,3995.500244
NA,148.5,5.5,2999.999268
NA,20.5,6.5,0
NA,21.5,6.5,0
NA,22.5,6.5,0
NA,23.5,6.5,0
NA,24.5,6.5,0
NA,25.5,6.5,0
NA,26.5,6.5,0
NA,27.5,6.5,0
NA,28.5,6.5,0
NA,29.5,6.5,0
NA,30.5,6.5,0
NA,31.5,6.5,0
NA,32.5,6.5,0
NA,33.5,6.5,0
NA,34.5,6.5,0
NA,35.5,6.5,0
NA,36.5,6.5,0
NA,37.5,6.5,0
NA,38.5,6.5,0
NA,39.5,6.5,0
NA,40.5,6.5,0
NA,41.5,6.5,0
NA,42.5,6.5,0
1,43.5,6.5,0
1,44.5,6.5,0
1,45.5,6.5,0
2,46.5,6.5,0
2,46.5,6.5,0
2,47.5,6.5,0
2,47.5,6.5,0
2,48.5,6.5,0
2,48.5,6.5,0
1,49.5,6.5,494.7499695
1,50.5,6.5,3137.499512
1,51.5,6.5,5022.75
1,52.5,6.5,5102.25
1,53.5,6.5,5114.5
1,54.5,6.5,5041
1,55.5,6.5,4553
1,56.5,6.5,4212.249512
1,57.5,6.5,4128
1,58.5,6.5,3539.25
1,59.5,6.5,2548.000244
1,60.5,6.5,2927.250488
1,61.5,6.5,3584.75
1,62.5,6.5,3741.25
1,63.5,6.5,4619.5
1,64.5,6.5,4156.75
1,65.5,6.5,4564.749512
1,66.5,6.5,4968
1,67.5,6.5,3504.500488
1,68.5,6.5,4341.75
1,69.5,6.5,4324.000488
1,70.5,6.5,3898.75
1,71.5,6.5,4084.25
1,72.5,6.5,1180.750366
1,73.5,6.5,1754.750244
1,74.5,6.5,2842.749756
1,75.5,6.5,2152.75
1,76.5,6.5,2014
1,77.5,6.5,2317.75
2,78.5,6.5,2473.000244
2,78.5,6.5,2473.000244
2,79.5,6.5,2002.500122
2,79.5,6.5,2002.500122
2,80.5,6.5,0
2,80.5,6.5,0
1,81.5,6.5,0
1,82.5,6.5,4008.5
1,83.5,6.5,3959
1,84.5,6.5,3930.25
1,85.5,6.5,3881.25
1,86.5,6.5,3866
1,87.5,6.5,3858.5
1,88.5,6.5,3847.25
1,89.5,6.5,3145.750244
1,90.5,6.5,2647.749756
1,91.5,6.5,3688.75
1,92.5,6.5,4326.25
1,93.5,6.5,1181.250366
1,94.5,6.5,1569
1,95.5,6.5,1348.000122
1,96.5,6.5,1318.5
1,97.5,6.5,373.0003052
1,98.5,6.5,96.25
NA,99.5,6.5,26.99998856
NA,100.5,6.5,0
NA,101.5,6.5,0
NA,102.5,6.5,43.49999619
NA,103.5,6.5,43.00000763
NA,104.5,6.5,60.99998856
NA,105.5,6.5,49.5
NA,106.5,6.5,50.5
NA,107.5,6.5,79.00000763
NA,108.5,6.5,106.25
NA,109.5,6.5,529.2495117
NA,110.5,6.5,1370.25
NA,111.5,6.5,1663.249878
NA,112.5,6.5,1364.500244
NA,113.5,6.5,2096.999756
NA,114.5,6.5,2494.75
NA,115.5,6.5,85.99998474
NA,116.5,6.5,0
NA,117.5,6.5,0
NA,118.5,6.5,29.49999809
NA,119.5,6.5,3281.5
NA,120.5,6.5,2093.000244
NA,121.5,6.5,22.25001144
NA,122.5,6.5,3653.250244
NA,123.5,6.5,4718
NA,124.5,6.5,0
NA,125.5,6.5,0
NA,126.5,6.5,1561.499878
NA,127.5,6.5,7696.250977
NA,128.5,6.5,4985.5
NA,129.5,6.5,5508.75
NA,130.5,6.5,5575
NA,131.5,6.5,5318
NA,132.5,6.5,3804.250244
NA,133.5,6.5,3591.250488
NA,134.5,6.5,5760.5
NA,135.5,6.5,4558
NA,136.5,6.5,4275
NA,137.5,6.5,4329.5
NA,138.5,6.5,4074.250244
NA,139.5,6.5,3691.000244
NA,140.5,6.5,3754.25
NA,141.5,6.5,3666.25
NA,142.5,6.5,2266.75
NA,143.5,6.5,2732.749023
NA,144.5,6.5,3973.500244
NA,145.5,6.5,4986.000488
NA,146.5,6.5,3317.249756
NA,147.5,6.5,3737
NA,148.5,6.5,3747.500244
NA,20.5,7.5,0
NA,21.5,7.5,0
NA,22.5,7.5,0
NA,23.5,7.5,0
NA,24.5,7.5,0
NA,25.5,7.5,0
NA,26.5,7.5,0
NA,27.5,7.5,0
NA,28.5,7.5,0
NA,29.5,7.5,0
NA,30.5,7.5,0
NA,31.5,7.5,0
NA,32.5,7.5,0
NA,33.5,7.5,0
NA,34.5,7.5,0
NA,35.5,7.5,0
NA,36.5,7.5,0
NA,37.5,7.5,0
NA,38.5,7.5,0
NA,39.5,7.5,0
NA,40.5,7.5,0
NA,41.5,7.5,0
NA,42.5,7.5,0
1,43.5,7.5,0
1,44.5,7.5,0
1,45.5,7.5,0
2,46.5,7.5,0
2,46.5,7.5,0
2,47.5,7.5,0
2,47.5,7.5,0
2,48.5,7.5,0
2,48.5,7.5,0
2,49.5,7.5,0
2,49.5,7.5,0
1,50.5,7.5,2891.749756
1,51.5,7.5,5001.75
1,52.5,7.5,5285
1,53.5,7.5,5116.25
1,54.5,7.5,5139.25
1,55.5,7.5,4053.999268
1,56.5,7.5,4977.75
1,57.5,7.5,4154.5
1,58.5,7.5,2975.499756
1,59.5,7.5,2606.749512
1,60.5,7.5,3236.499756
1,61.5,7.5,3578.499756
1,62.5,7.5,4282
1,63.5,7.5,4413.999512
1,64.5,7.5,4373
1,65.5,7.5,4699
1,66.5,7.5,4615.5
1,67.5,7.5,4639
1,68.5,7.5,4585.5
1,69.5,7.5,4353.75
1,70.5,7.5,4009.249756
1,71.5,7.5,3840.000244
1,72.5,7.5,1813.75
1,73.5,7.5,2304.749756
1,74.5,7.5,2736.5
1,75.5,7.5,1410.000122
1,76.5,7.5,1638
1,77.5,7.5,102.0000076
1,78.5,7.5,2114.75
1,79.5,7.5,1511.750122
1,80.5,7.5,0
1,81.5,7.5,0
1,82.5,7.5,4078.249756
1,83.5,7.5,3920.75
1,84.5,7.5,3840.75
1,85.5,7.5,3806.75
1,86.5,7.5,3774.25
1,87.5,7.5,3717
1,88.5,7.5,3690
1,89.5,7.5,3318.000244
1,90.5,7.5,2875.75
1,91.5,7.5,3790.750244
1,92.5,7.5,1261.249634
1,93.5,7.5,65.50020599
1,94.5,7.5,2569.749512
1,95.5,7.5,1462.500122
1,96.5,7.5,905.5
1,97.5,7.5,446.0001221
NA,98.5,7.5,15.25
NA,99.5,7.5,0
NA,100.5,7.5,8.249994278
NA,101.5,7.5,45.75000763
NA,102.5,7.5,38.00000763
NA,103.5,7.5,62.25000763
NA,104.5,7.5,42.5
NA,105.5,7.5,34
NA,106.5,7.5,37.75
NA,107.5,7.5,45.99998474
NA,108.5,7.5,97.25000763
NA,109.5,7.5,210.999939
NA,110.5,7.5,1895.250122
NA,111.5,7.5,1398.750366
NA,112.5,7.5,2069.999756
NA,113.5,7.5,1572.75
NA,114.5,7.5,1615.250122
NA,115.5,7.5,2716.250244
NA,116.5,7.5,211.0000305
NA,117.5,7.5,29.24998856
NA,118.5,7.5,319.2497253
NA,119.5,7.5,2643.749756
NA,120.5,7.5,4181
NA,121.5,7.5,5025.25
NA,122.5,7.5,3.25
NA,123.5,7.5,401.4995422
NA,124.5,7.5,0
NA,125.5,7.5,0
NA,126.5,7.5,0
NA,127.5,7.5,7243.500977
NA,128.5,7.5,4785.5
NA,129.5,7.5,5654.5
NA,130.5,7.5,5431
NA,131.5,7.5,4222.5
NA,132.5,7.5,4437.5
NA,133.5,7.5,4968.25
NA,134.5,7.5,0
NA,135.5,7.5,3008.75
NA,136.5,7.5,3061.000488
NA,137.5,7.5,5754.000488
NA,138.5,7.5,3308.75
NA,139.5,7.5,2840
NA,140.5,7.5,2844.5
NA,141.5,7.5,1606.500244
NA,142.5,7.5,3257.000488
NA,143.5,7.5,2251.250488
NA,144.5,7.5,1908.750488
NA,145.5,7.5,3120.5
NA,146.5,7.5,1571.250122
NA,147.5,7.5,2154.999756
NA,148.5,7.5,2065.499756
NA,20.5,8.5,0
NA,21.5,8.5,0
NA,22.5,8.5,0
NA,23.5,8.5,0
NA,24.5,8.5,0
NA,25.5,8.5,0
NA,26.5,8.5,0
NA,27.5,8.5,0
NA,28.5,8.5,0
NA,29.5,8.5,0
NA,30.5,8.5,0
NA,31.5,8.5,0
NA,32.5,8.5,0
NA,33.5,8.5,0
NA,34.5,8.5,0
NA,35.5,8.5,0
NA,36.5,8.5,0
NA,37.5,8.5,0
NA,38.5,8.5,0
NA,39.5,8.5,0
NA,40.5,8.5,0
NA,41.5,8.5,0
NA,42.5,8.5,0
NA,43.5,8.5,0
1,44.5,8.5,0
1,45.5,8.5,0
1,46.5,8.5,0
2,47.5,8.5,0
2,47.5,8.5,0
2,48.5,8.5,0
2,48.5,8.5,0
2,49.5,8.5,0
2,49.5,8.5,0
1,50.5,8.5,1324.999634
1,51.5,8.5,4094.75
1,52.5,8.5,5239.25
1,53.5,8.5,4932.25
1,54.5,8.5,5073.5
1,55.5,8.5,4008.250244
1,56.5,8.5,3814.749756
1,57.5,8.5,3130
1,58.5,8.5,2826.500488
1,59.5,8.5,3757.999756
1,60.5,8.5,3502.500488
1,61.5,8.5,4346.75
1,62.5,8.5,4496.75
1,63.5,8.5,4636.5
1,64.5,8.5,4633.75
1,65.5,8.5,4609.5
1,66.5,8.5,4589.25
1,67.5,8.5,4517
1,68.5,8.5,4611.5
1,69.5,8.5,4643.75
1,70.5,8.5,4009.25
1,71.5,8.5,3813.5
1,72.5,8.5,2035.750122
1,73.5,8.5,1944.499878
1,74.5,8.5,2672.5
1,75.5,8.5,1549.500488
1,76.5,8.5,89.00004578
1,77.5,8.5,0
1,78.5,8.5,1018.25
1,79.5,8.5,896
1,80.5,8.5,0
1,81.5,8.5,243.4991913
1,82.5,8.5,3866.5
1,83.5,8.5,3733.5
1,84.5,8.5,3713.25
1,85.5,8.5,3699.5
1,86.5,8.5,3679
1,87.5,8.5,3637.25
NA,88.5,8.5,3578.5
NA,89.5,8.5,3363.75
NA,90.5,8.5,3117.999756
NA,91.5,8.5,3725.5
NA,92.5,8.5,1019.000061
NA,93.5,8.5,239.2503357
NA,94.5,8.5,2686.25
NA,95.5,8.5,2389
NA,96.5,8.5,520.75
NA,97.5,8.5,208.0001373
NA,98.5,8.5,0
NA,99.5,8.5,0
NA,100.5,8.5,11
NA,101.5,8.5,58
NA,102.5,8.5,91.00000763
NA,103.5,8.5,38
NA,104.5,8.5,11.25000191
NA,105.5,8.5,9
NA,106.5,8.5,8.750001907
NA,107.5,8.5,46.25
NA,108.5,8.5,103.500061
NA,109.5,8.5,1142.5
NA,110.5,8.5,1111.249634
NA,111.5,8.5,1110.749878
NA,112.5,8.5,1821.499634
NA,113.5,8.5,1431.250122
NA,114.5,8.5,754.7504883
NA,115.5,8.5,1323.999268
NA,116.5,8.5,2479.000488
NA,117.5,8.5,2.000001192
NA,118.5,8.5,1559.749756
NA,119.5,8.5,2053.75
NA,120.5,8.5,3282.500488
NA,121.5,8.5,4444.5
NA,122.5,8.5,3896
NA,123.5,8.5,0
NA,124.5,8.5,0
NA,125.5,8.5,0
NA,126.5,8.5,683.2493896
NA,127.5,8.5,6175.75
NA,128.5,8.5,5775.5
NA,129.5,8.5,5673.249512
NA,130.5,8.5,5849.75
NA,131.5,8.5,5224
NA,132.5,8.5,4591.25
NA,133.5,8.5,4552.5
NA,134.5,8.5,1919.750977
NA,135.5,8.5,2647.5
NA,136.5,8.5,3977.250488
NA,137.5,8.5,49.49999619
NA,138.5,8.5,2592.250244
NA,139.5,8.5,2200.499512
NA,140.5,8.5,3230.000732
NA,141.5,8.5,3911.749268
NA,142.5,8.5,2307.25
NA,143.5,8.5,2621.499756
NA,144.5,8.5,2919.749268
NA,145.5,8.5,1546.25
NA,146.5,8.5,3555.5
NA,147.5,8.5,2819
NA,148.5,8.5,18.49998856
NA,20.5,9.5,0
NA,21.5,9.5,0
NA,22.5,9.5,0
NA,23.5,9.5,0
NA,24.5,9.5,0
NA,25.5,9.5,0
NA,26.5,9.5,0
NA,27.5,9.5,0
NA,28.5,9.5,0
NA,29.5,9.5,0
NA,30.5,9.5,0
NA,31.5,9.5,0
NA,32.5,9.5,0
NA,33.5,9.5,0
NA,34.5,9.5,0
NA,35.5,9.5,0
NA,36.5,9.5,0
NA,37.5,9.5,0
NA,38.5,9.5,0
NA,39.5,9.5,0
NA,40.5,9.5,0
NA,41.5,9.5,0
NA,42.5,9.5,0
NA,43.5,9.5,0
1,44.5,9.5,0
1,45.5,9.5,0
1,46.5,9.5,0
2,47.5,9.5,0
2,47.5,9.5,0
2,48.5,9.5,0
2,48.5,9.5,0
2,49.5,9.5,0
2,49.5,9.5,0
2,50.5,9.5,0
2,50.5,9.5,0
1,51.5,9.5,1143.499878
1,52.5,9.5,4497
1,53.5,9.5,4260.250488
1,54.5,9.5,4609
1,55.5,9.5,4655.500488
1,56.5,9.5,4095.75
1,57.5,9.5,2340.500488
1,58.5,9.5,3310.750244
1,59.5,9.5,4003.75
1,60.5,9.5,4119.75
1,61.5,9.5,4493.5
1,62.5,9.5,4480.25
1,63.5,9.5,4486
1,64.5,9.5,4493.75
1,65.5,9.5,4460.5
1,66.5,9.5,4483.5
1,67.5,9.5,4472
1,68.5,9.5,4553
1,69.5,9.5,4598.5
1,70.5,9.5,4253.25
1,71.5,9.5,3404.249756
1,72.5,9.5,1789.000122
1,73.5,9.5,2041.75
1,74.5,9.5,2742.75
1,75.5,9.5,1016.000122
1,76.5,9.5,3.250012159
NA,77.5,9.5,0
NA,78.5,9.5,0
NA,79.5,9.5,10.00000191
NA,80.5,9.5,0
NA,81.5,9.5,3703.5
NA,82.5,9.5,3798.25
NA,83.5,9.5,3659.5
NA,84.5,9.5,3635.5
NA,85.5,9.5,3594.5
NA,86.5,9.5,3601.75
NA,87.5,9.5,3519
NA,88.5,9.5,3452.5
NA,89.5,9.5,3404.5
NA,90.5,9.5,3204.25
NA,91.5,9.5,3011.75
NA,92.5,9.5,930.250061
NA,93.5,9.5,1929.750244
NA,94.5,9.5,1916.25
NA,95.5,9.5,2658.25
NA,96.5,9.5,412.4999084
NA,97.5,9.5,80.75
NA,98.5,9.5,1.749988675
NA,99.5,9.5,2.750002384
NA,100.5,9.5,36.99999619
NA,101.5,9.5,71.24999237
NA,102.5,9.5,63.75
NA,103.5,9.5,7
NA,104.5,9.5,2.500001192
NA,105.5,9.5,0
NA,106.5,9.5,4.500001431
NA,107.5,9.5,32.25
NA,108.5,9.5,21.49998665
NA,109.5,9.5,1241.749634
NA,110.5,9.5,2798.5
NA,111.5,9.5,2040.249878
NA,112.5,9.5,1948.999756
NA,113.5,9.5,2179.750244
NA,114.5,9.5,2661.5
NA,115.5,9.5,1362.999634
NA,116.5,9.5,2000.250122
NA,117.5,9.5,1399.750122
NA,118.5,9.5,0
NA,119.5,9.5,2170.25
NA,120.5,9.5,1468
NA,121.5,9.5,4425.999512
NA,122.5,9.5,392.2504272
NA,123.5,9.5,746.999939
NA,124.5,9.5,1858
NA,125.5,9.5,0
NA,126.5,9.5,4346.749023
NA,127.5,9.5,6278.25
NA,128.5,9.5,5954.75
NA,129.5,9.5,5808.25
NA,130.5,9.5,5748.25
NA,131.5,9.5,6249.75
NA,132.5,9.5,5784
NA,133.5,9.5,5425.249512
NA,134.5,9.5,3556.250244
NA,135.5,9.5,3435.250977
NA,136.5,9.5,4737.75
NA,137.5,9.5,3404.749756
NA,138.5,9.5,7715.500977
NA,139.5,9.5,2092
NA,140.5,9.5,1131.499756
NA,141.5,9.5,1652.249878
NA,142.5,9.5,3536.5
NA,143.5,9.5,4753.5
NA,144.5,9.5,4410.75
NA,145.5,9.5,4166.5
NA,146.5,9.5,4384
NA,147.5,9.5,4549.250488
NA,148.5,9.5,4211.25
NA,20.5,10.5,0
NA,21.5,10.5,0
NA,22.5,10.5,0
NA,23.5,10.5,0
NA,24.5,10.5,0
NA,25.5,10.5,0
NA,26.5,10.5,0
NA,27.5,10.5,0
NA,28.5,10.5,0
NA,29.5,10.5,0
NA,30.5,10.5,0
NA,31.5,10.5,0
NA,32.5,10.5,0
NA,33.5,10.5,0
NA,34.5,10.5,0
NA,35.5,10.5,0
NA,36.5,10.5,0
NA,37.5,10.5,0
NA,38.5,10.5,0
NA,39.5,10.5,0
NA,40.5,10.5,0
NA,41.5,10.5,0
NA,42.5,10.5,0
NA,43.5,10.5,0
1,44.5,10.5,57.25001144
1,45.5,10.5,0
1,46.5,10.5,0
1,47.5,10.5,0
2,48.5,10.5,0
2,48.5,10.5,0
2,49.5,10.5,0
2,49.5,10.5,0
2,50.5,10.5,0
2,50.5,10.5,0
1,51.5,10.5,78.24998474
1,52.5,10.5,3665.25
1,53.5,10.5,4132.25
1,54.5,10.5,4226
1,55.5,10.5,4421.75
1,56.5,10.5,3786.999512
1,57.5,10.5,3559.5
1,58.5,10.5,4174.250488
1,59.5,10.5,4382.999512
1,60.5,10.5,4674.75
1,61.5,10.5,4545.5
1,62.5,10.5,4452.5
1,63.5,10.5,4406.25
1,64.5,10.5,4381.5
1,65.5,10.5,4384
NA,66.5,10.5,4382
NA,67.5,10.5,4390
NA,68.5,10.5,4459.25
NA,69.5,10.5,4449.75
NA,70.5,10.5,3496.25
NA,71.5,10.5,2329.250244
NA,72.5,10.5,2076.750244
NA,73.5,10.5,1807.749878
NA,74.5,10.5,2258.5
NA,75.5,10.5,100.7499924
NA,76.5,10.5,0
NA,77.5,10.5,0
NA,78.5,10.5,0
NA,79.5,10.5,0
NA,80.5,10.5,196.5000458
NA,81.5,10.5,3711
NA,82.5,10.5,3704.25
NA,83.5,10.5,3581.75
NA,84.5,10.5,3532
NA,85.5,10.5,3487.25
NA,86.5,10.5,3429.25
NA,87.5,10.5,3407.5
NA,88.5,10.5,3340
NA,89.5,10.5,3317
NA,90.5,10.5,3234.25
NA,91.5,10.5,3280.500244
NA,92.5,10.5,8.500020027
NA,93.5,10.5,1490.000366
NA,94.5,10.5,3159.25
NA,95.5,10.5,2610.75
NA,96.5,10.5,669.5001221
NA,97.5,10.5,94.00001526
NA,98.5,10.5,0
NA,99.5,10.5,7.499996662
NA,100.5,10.5,58.49999619
NA,101.5,10.5,57.25
NA,102.5,10.5,62
NA,103.5,10.5,2
NA,104.5,10.5,0
NA,105.5,10.5,0
NA,106.5,10.5,0
NA,107.5,10.5,0
NA,108.5,10.5,34.5
NA,109.5,10.5,209.7499847
NA,110.5,10.5,1836
NA,111.5,10.5,3784.5
NA,112.5,10.5,3595.250488
NA,113.5,10.5,1486.000244
NA,114.5,10.5,1597.249634
NA,115.5,10.5,2213.499756
NA,116.5,10.5,935.2506714
NA,117.5,10.5,1602.750122
NA,118.5,10.5,62.4999733
NA,119.5,10.5,0
NA,120.5,10.5,4.250001431
NA,121.5,10.5,886.0001221
NA,122.5,10.5,0
NA,123.5,10.5,158.750061
NA,124.5,10.5,640.999939
NA,125.5,10.5,4.999996185
NA,126.5,10.5,7123.249023
NA,127.5,10.5,6051.25
NA,128.5,10.5,5561.5
NA,129.5,10.5,5712.25
NA,130.5,10.5,5801.75
NA,131.5,10.5,5868.5
NA,132.5,10.5,5840.75
NA,133.5,10.5,6223.25
NA,134.5,10.5,4245.25
NA,135.5,10.5,4587.75
NA,136.5,10.5,4788
NA,137.5,10.5,4701.25
NA,138.5,10.5,5602.748047
NA,139.5,10.5,3892.251465
NA,140.5,10.5,2621.249023
NA,141.5,10.5,4011
NA,142.5,10.5,4875
NA,143.5,10.5,4989.25
NA,144.5,10.5,2951.499756
NA,145.5,10.5,3651.500488
NA,146.5,10.5,5189.5
NA,147.5,10.5,5021.25
NA,148.5,10.5,5158.25
NA,20.5,11.5,0
NA,21.5,11.5,0
NA,22.5,11.5,0
NA,23.5,11.5,0
NA,24.5,11.5,0
NA,25.5,11.5,0
NA,26.5,11.5,0
NA,27.5,11.5,0
NA,28.5,11.5,0
NA,29.5,11.5,0
NA,30.5,11.5,0
NA,31.5,11.5,0
NA,32.5,11.5,0
NA,33.5,11.5,0
NA,34.5,11.5,0
NA,35.5,11.5,0
NA,36.5,11.5,0
NA,37.5,11.5,0
NA,38.5,11.5,0
NA,39.5,11.5,0
NA,40.5,11.5,0
NA,41.5,11.5,0
NA,42.5,11.5,0
NA,43.5,11.5,13.99997425
1,44.5,11.5,872
1,45.5,11.5,1664.5
1,46.5,11.5,1923.25
1,47.5,11.5,964.2496338
2,48.5,11.5,929.750061
2,48.5,11.5,929.750061
2,49.5,11.5,242.4999542
2,49.5,11.5,242.4999542
2,50.5,11.5,0
2,50.5,11.5,0
2,51.5,11.5,85
2,51.5,11.5,85
1,52.5,11.5,1654.750122
1,53.5,11.5,2430.250488
1,54.5,11.5,3489.750244
1,55.5,11.5,3658.75
NA,56.5,11.5,3610.999756
NA,57.5,11.5,3552.25
NA,58.5,11.5,3762.749756
NA,59.5,11.5,4417
