TARGET_FID,richness,depth,x,y
-5884,4,4517.750488,173.5,17.5
-5884,4,4517.750488,173.5,17.5
-5883,4,4517.750488,173.5,17.5
-5883,4,4010.5,172.5,17.5
-5883,4,4010.5,172.5,17.5
-5883,4,4010.5,172.5,17.5
-5882,4,4010.5,172.5,17.5
-5882,4,4159.5,171.5,17.5
-5882,4,4159.5,171.5,17.5
-5882,4,4159.5,171.5,17.5
-5881,3,4159.5,171.5,17.5
-5881,3,5262.75,170.5,17.5
-5881,3,5262.75,170.5,17.5
-5880,2,5282,169.5,17.5
-5880,2,5282,169.5,17.5
-5879,2,5206.75,168.5,17.5
-5879,2,5206.75,168.5,17.5
-5878,1,5296.75,167.5,17.5
-5875,1,5158.5,164.5,17.5
-5874,1,5123.75,163.5,17.5
-5865,3,4574.750488,154.5,17.5
-5865,3,4574.750488,154.5,17.5
-5865,3,4574.750488,154.5,17.5
-5863,3,4021.751221,152.5,17.5
-5863,3,4021.751221,152.5,17.5
-5863,3,4021.751221,152.5,17.5
-5862,3,3851.500977,151.5,17.5
-5862,3,3851.500977,151.5,17.5
-5862,3,3851.500977,151.5,17.5
-5861,5,2249.998535,150.5,17.5
-5861,5,2249.998535,150.5,17.5
-5861,5,2249.998535,150.5,17.5
-5861,5,2249.998535,150.5,17.5
-5861,5,2249.998535,150.5,17.5
-5860,1,5246,149.5,17.5
-5858,2,4885.75,147.5,17.5
-5858,2,4885.75,147.5,17.5
-5857,2,3238.249756,146.5,17.5
-5857,2,3238.249756,146.5,17.5
-5856,1,3300.25,145.5,17.5
-5855,1,3727.999756,144.5,17.5
-5854,1,4176.999512,143.5,17.5
-5853,1,4167.25,142.5,17.5
-5852,1,4703.75,141.5,17.5
-5851,1,4909.25,140.5,17.5
-5850,1,5069.5,139.5,17.5
-5849,1,4989.25,138.5,17.5
-5848,1,4808.25,137.5,17.5
-5847,1,5156.25,136.5,17.5
-5846,1,4440.5,135.5,17.5
-5829,1,4621,178.5,16.5
-5828,1,4621,178.5,16.5
-5826,3,4252,177.5,16.5
-5826,3,4252,177.5,16.5
-5826,3,4252,177.5,16.5
-5825,4,4274.25,176.5,16.5
-5825,4,4274.25,176.5,16.5
-5825,4,4252,177.5,16.5
-5825,4,4274.25,176.5,16.5
-5824,4,4122.499512,175.5,16.5
-5824,4,4122.499512,175.5,16.5
-5824,4,4274.25,176.5,16.5
-5824,4,4122.499512,175.5,16.5
-5823,4,4920.500488,174.5,16.5
-5823,4,4920.500488,174.5,16.5
-5823,4,4122.499512,175.5,16.5
-5823,4,4920.500488,174.5,16.5
-5822,2,5372.5,173.5,16.5
-5822,2,4920.500488,174.5,16.5
-5820,1,5376.000488,171.5,16.5
-5819,1,5491.25,170.5,16.5
-5818,1,5477,169.5,16.5
-5817,1,5305.75,168.5,16.5
-5816,3,4702,167.5,16.5
-5816,3,4702,167.5,16.5
-5816,3,4702,167.5,16.5
-5814,3,4102.25,165.5,16.5
-5814,3,4102.25,165.5,16.5
-5814,3,4102.25,165.5,16.5
-5813,1,5247.25,164.5,16.5
-5812,1,5197,163.5,16.5
-5803,3,4257.249512,154.5,16.5
-5803,3,4257.249512,154.5,16.5
-5803,3,4257.249512,154.5,16.5
-5798,1,5272.499023,149.5,16.5
-5797,2,4953.5,148.5,16.5
-5797,2,4953.5,148.5,16.5
-5796,2,4381.75,147.5,16.5
-5796,2,4381.75,147.5,16.5
-5795,2,3298.999756,146.5,16.5
-5795,2,3298.999756,146.5,16.5
-5794,3,2674.000244,145.5,16.5
-5794,3,2674.000244,145.5,16.5
-5794,3,2674.000244,145.5,16.5
-5793,1,4039.75,144.5,16.5
-5792,1,3204.749512,143.5,16.5
-5791,1,3829.500488,142.5,16.5
-5790,1,4662,141.5,16.5
-5789,1,4778.750488,140.5,16.5
-5788,1,4188.25,139.5,16.5
-5787,1,4724.25,138.5,16.5
-5786,1,5220.499512,137.5,16.5
-5785,1,5108,136.5,16.5
-5784,1,5117.25,135.5,16.5
-5783,1,5024.5,134.5,16.5
-5767,1,5240.75,178.5,15.5
-5764,3,4290.25,177.5,15.5
-5764,3,4290.25,177.5,15.5
-5764,3,4290.25,177.5,15.5
-5763,4,3789.75,176.5,15.5
-5763,4,4290.25,177.5,15.5
-5763,4,3789.75,176.5,15.5
-5763,4,3789.75,176.5,15.5
-5762,4,4588.25,175.5,15.5
-5762,4,3789.75,176.5,15.5
-5762,4,4588.25,175.5,15.5
-5762,4,4588.25,175.5,15.5
-5761,2,5322.5,174.5,15.5
-5761,2,4588.25,175.5,15.5
-5760,1,5542.5,173.5,15.5
-5759,2,5170.499512,172.5,15.5
-5759,2,5170.499512,172.5,15.5
-5758,1,5586.75,171.5,15.5
-5757,3,4660.250977,170.5,15.5
-5757,3,4660.250977,170.5,15.5
-5757,3,4660.250977,170.5,15.5
-5756,2,5531.75,169.5,15.5
-5756,2,4660.250977,170.5,15.5
-5755,1,5464.75,168.5,15.5
-5754,1,5508.25,167.5,15.5
-5753,1,5118.75,166.5,15.5
-5752,1,5296.25,165.5,15.5
-5751,1,5129.25,164.5,15.5
-5749,1,5268.25,162.5,15.5
-5747,3,4768.5,160.5,15.5
-5747,3,4768.5,160.5,15.5
-5747,3,4768.5,160.5,15.5
-5745,2,4937.750977,158.5,15.5
-5745,2,4937.750977,158.5,15.5
-5742,3,4673.999512,155.5,15.5
-5742,3,4673.999512,155.5,15.5
-5742,3,4673.999512,155.5,15.5
-5739,1,5280.5,152.5,15.5
-5736,3,4628.500977,149.5,15.5
-5736,3,4628.500977,149.5,15.5
-5736,3,4628.500977,149.5,15.5
-5735,3,3186.999756,148.5,15.5
-5735,3,3186.999756,148.5,15.5
-5735,3,3186.999756,148.5,15.5
-5733,2,4533.25,146.5,15.5
-5733,2,4533.25,146.5,15.5
-5732,3,2727.749756,145.5,15.5
-5732,3,2727.749756,145.5,15.5
-5732,3,2727.749756,145.5,15.5
-5731,2,4015.750244,144.5,15.5
-5731,2,4015.750244,144.5,15.5
-5730,1,4159.500488,143.5,15.5
-5729,1,3920.25,142.5,15.5
-5728,1,4589.5,141.5,15.5
-5727,1,4906,140.5,15.5
-5726,1,4408.499512,139.5,15.5
-5725,1,5093.5,138.5,15.5
-5724,1,5059.75,137.5,15.5
-5723,1,5159.750488,136.5,15.5
-5721,1,3883.750244,134.5,15.5
-5720,1,4866.250488,133.5,15.5
-5708,2,34.74980164,121.5,15.5
-5708,2,34.74980164,121.5,15.5
-5702,3,4845.5,177.5,14.5
-5702,3,4845.5,177.5,14.5
-5702,3,4845.5,177.5,14.5
-5701,4,4107.5,176.5,14.5
-5701,4,4107.5,176.5,14.5
-5701,4,4845.5,177.5,14.5
-5701,4,4107.5,176.5,14.5
-5700,4,4107.5,176.5,14.5
-5700,4,4115.5,175.5,14.5
-5700,4,4115.5,175.5,14.5
-5700,4,4115.5,175.5,14.5
-5699,4,4115.5,175.5,14.5
-5699,4,4202.25,174.5,14.5
-5699,4,4202.25,174.5,14.5
-5699,4,4202.25,174.5,14.5
-5698,2,4202.25,174.5,14.5
-5698,2,5602.75,173.5,14.5
-5697,1,5738,172.5,14.5
-5696,1,5532.5,171.5,14.5
-5695,1,5682.25,170.5,14.5
-5694,3,5032.75,169.5,14.5
-5694,3,5032.75,169.5,14.5
-5694,3,5032.75,169.5,14.5
-5693,3,4971.75,168.5,14.5
-5693,3,4971.75,168.5,14.5
-5693,3,4971.75,168.5,14.5
-5692,2,5253.749512,167.5,14.5
-5692,2,5253.749512,167.5,14.5
-5691,2,5046.25,166.5,14.5
-5691,2,5046.25,166.5,14.5
-5690,3,4866.5,165.5,14.5
-5690,3,4866.5,165.5,14.5
-5690,3,4866.5,165.5,14.5
-5687,3,3652.75,162.5,14.5
-5687,3,3652.75,162.5,14.5
-5687,3,3652.75,162.5,14.5
-5685,1,5187,160.5,14.5
-5680,1,5252.501465,155.5,14.5
-5679,2,5060,154.5,14.5
-5679,2,5060,154.5,14.5
-5671,3,4549,146.5,14.5
-5671,3,4549,146.5,14.5
-5671,3,4549,146.5,14.5
-5670,5,1961.249878,145.5,14.5
-5670,5,1961.249878,145.5,14.5
-5670,5,1961.249878,145.5,14.5
-5670,5,1961.249878,145.5,14.5
-5670,5,1961.249878,145.5,14.5
-5669,3,3624.750244,144.5,14.5
-5669,3,3624.750244,144.5,14.5
-5669,3,1961.249878,145.5,14.5
-5668,2,3235,143.5,14.5
-5668,2,3235,143.5,14.5
-5667,1,3549.750244,142.5,14.5
-5666,1,4695.5,141.5,14.5
-5665,1,4724.25,140.5,14.5
-5663,1,4842.5,138.5,14.5
-5662,1,4869.5,137.5,14.5
-5661,1,5176.750977,136.5,14.5
-5660,1,5027.25,135.5,14.5
-5659,1,3740.750244,134.5,14.5
-5658,1,5253,133.5,14.5
-5649,2,1777,124.5,14.5
-5649,2,1777,124.5,14.5
-5648,5,52.24998474,123.5,14.5
-5648,5,52.24998474,123.5,14.5
-5648,5,52.24998474,123.5,14.5
-5648,5,52.24998474,123.5,14.5
-5648,5,52.24998474,123.5,14.5
-5647,3,4.750000954,122.5,14.5
-5647,3,4.750000954,122.5,14.5
-5647,3,52.24998474,123.5,14.5
-5640,1,5660.25,177.5,13.5
-5639,2,5275,176.5,13.5
-5639,2,5275,176.5,13.5
-5638,5,2153.001709,175.5,13.5
-5638,5,2153.001709,175.5,13.5
-5638,5,2153.001709,175.5,13.5
-5638,5,2153.001709,175.5,13.5
-5638,5,2153.001709,175.5,13.5
-5637,1,2153.001709,175.5,13.5
-5636,1,5753.25,173.5,13.5
-5635,1,5694,172.5,13.5
-5634,1,5525,171.5,13.5
-5633,1,5483,170.5,13.5
-5632,2,5274,169.5,13.5
-5632,2,5274,169.5,13.5
-5631,1,5524.75,168.5,13.5
-5630,3,3702.500244,167.5,13.5
-5630,3,3702.500244,167.5,13.5
-5630,3,3702.500244,167.5,13.5
-5629,3,3702.500244,167.5,13.5
-5629,3,5236.75,166.5,13.5
-5629,3,5236.75,166.5,13.5
-5628,1,5109.75,165.5,13.5
-5627,5,1833.500488,164.5,13.5
-5627,5,1833.500488,164.5,13.5
-5627,5,1833.500488,164.5,13.5
-5627,5,1833.500488,164.5,13.5
-5627,5,1833.500488,164.5,13.5
-5626,4,1833.500488,164.5,13.5
-5626,4,3413.001953,163.5,13.5
-5626,4,3413.001953,163.5,13.5
-5626,4,3413.001953,163.5,13.5
-5624,3,4918.499512,161.5,13.5
-5624,3,4918.499512,161.5,13.5
-5624,3,4918.499512,161.5,13.5
-5608,2,2885,145.5,13.5
-5608,2,2885,145.5,13.5
-5607,4,2393,144.5,13.5
-5607,4,2393,144.5,13.5
-5607,4,2393,144.5,13.5
-5607,4,2885,145.5,13.5
-5606,3,2393,144.5,13.5
-5606,3,3476.5,143.5,13.5
-5606,3,3476.5,143.5,13.5
-5605,3,2168.749756,142.5,13.5
-5605,3,2168.749756,142.5,13.5
-5605,3,2168.749756,142.5,13.5
-5604,1,4397.25,141.5,13.5
-5603,1,4933.5,140.5,13.5
-5602,1,4735.750488,139.5,13.5
-5601,1,4265.249023,138.5,13.5
-5600,1,5174.75,137.5,13.5
-5599,1,5198.500977,136.5,13.5
-5598,1,4719.499512,135.5,13.5
-5597,1,3601.250488,134.5,13.5
-5587,3,719.2497559,124.5,13.5
-5587,3,719.2497559,124.5,13.5
-5587,3,719.2497559,124.5,13.5
-5584,4,439.7498779,121.5,13.5
-5584,4,439.7498779,121.5,13.5
-5584,4,439.7498779,121.5,13.5
-5584,4,439.7498779,121.5,13.5
-5577,1,5641,176.5,12.5
-5576,1,5708.25,175.5,12.5
-5575,1,5703.75,174.5,12.5
-5574,1,5715.25,173.5,12.5
-5573,1,5540,172.5,12.5
-5572,3,5029.75,171.5,12.5
-5572,3,5029.75,171.5,12.5
-5572,3,5029.75,171.5,12.5
-5571,1,5337.75,170.5,12.5
-5570,3,4709.000488,169.5,12.5
-5570,3,4709.000488,169.5,12.5
-5570,3,4709.000488,169.5,12.5
-5569,4,5010,168.5,12.5
-5569,4,5010,168.5,12.5
-5569,4,4709.000488,169.5,12.5
-5569,4,5010,168.5,12.5
-5568,3,4847.25,167.5,12.5
-5568,3,4847.25,167.5,12.5
-5568,3,4847.25,167.5,12.5
-5567,4,4847.25,167.5,12.5
-5567,4,4265.5,166.5,12.5
-5567,4,4265.5,166.5,12.5
-5567,4,4265.5,166.5,12.5
-5566,4,4865,165.5,12.5
-5566,4,4265.5,166.5,12.5
-5566,4,4865,165.5,12.5
-5566,4,4865,165.5,12.5
-5565,2,4977.5,164.5,12.5
-5565,2,4977.5,164.5,12.5
-5564,1,5243.25,163.5,12.5
-5563,1,5281.5,162.5,12.5
-5560,2,5076.999023,159.5,12.5
-5560,2,5076.999023,159.5,12.5
-5559,3,4538.250488,158.5,12.5
-5559,3,4538.250488,158.5,12.5
-5559,3,4538.250488,158.5,12.5
-5557,3,4802,156.5,12.5
-5557,3,4802,156.5,12.5
-5557,3,4802,156.5,12.5
-5548,1,5031.5,147.5,12.5
-5547,1,5031.5,147.5,12.5
-5545,2,3794.749756,144.5,12.5
-5545,2,3794.749756,144.5,12.5
-5544,3,3099.750244,143.5,12.5
-5544,3,3099.750244,143.5,12.5
-5544,3,3794.749756,144.5,12.5
-5543,2,3099.750244,143.5,12.5
-5543,2,3827.749512,142.5,12.5
-5542,3,4406.249512,141.5,12.5
-5542,3,3827.749512,142.5,12.5
-5542,3,3827.749512,142.5,12.5
-5541,1,4091.25,140.5,12.5
-5540,1,3500.999512,139.5,12.5
-5539,1,4326.75,138.5,12.5
-5538,1,5058.500488,137.5,12.5
-5537,1,5177.750488,136.5,12.5
-5536,1,4906.500488,135.5,12.5
-5535,1,2864.250488,134.5,12.5
-5524,3,49.49969864,123.5,12.5
-5524,3,49.49969864,123.5,12.5
-5524,3,49.49969864,123.5,12.5
-5523,9,9.250000954,122.5,12.5
-5523,9,9.250000954,122.5,12.5
-5523,9,49.49969864,123.5,12.5
-5523,9,9.250000954,122.5,12.5
-5523,9,49.49969864,123.5,12.5
-5523,9,49.49969864,123.5,12.5
-5523,9,49.49969864,123.5,12.5
-5523,9,49.49969864,123.5,12.5
-5523,9,49.49969864,123.5,12.5
-5522,6,129.9998169,121.5,12.5
-5522,6,9.250000954,122.5,12.5
-5522,6,9.250000954,122.5,12.5
-5522,6,129.9998169,121.5,12.5
-5522,6,129.9998169,121.5,12.5
-5522,6,129.9998169,121.5,12.5
-5521,3,129.9998169,121.5,12.5
-5521,3,368.5,120.5,12.5
-5521,3,368.5,120.5,12.5
-5515,1,5379,176.5,11.5
-5514,1,5504.999512,175.5,11.5
-5513,1,5680.25,174.5,11.5
-5512,1,5588.5,173.5,11.5
-5511,2,5278,172.5,11.5
-5511,2,5278,172.5,11.5
-5510,3,4841.75,171.5,11.5
-5510,3,4841.75,171.5,11.5
-5510,3,4841.75,171.5,11.5
-5509,4,4980.75,170.5,11.5
-5509,4,4841.75,171.5,11.5
-5509,4,4980.75,170.5,11.5
-5509,4,4980.75,170.5,11.5
-5508,2,4160.75,169.5,11.5
-5508,2,4160.75,169.5,11.5
-5507,4,4160.75,169.5,11.5
-5507,4,4160.75,169.5,11.5
-5507,4,4364.75,168.5,11.5
-5507,4,4364.75,168.5,11.5
-5506,7,4364.75,168.5,11.5
-5506,7,4364.75,168.5,11.5
-5506,7,1285.499146,167.5,11.5
-5506,7,1285.499146,167.5,11.5
-5506,7,1285.499146,167.5,11.5
-5506,7,1285.499146,167.5,11.5
-5506,7,1285.499146,167.5,11.5
-5505,5,2268.750488,166.5,11.5
-5505,5,2268.750488,166.5,11.5
-5505,5,1285.499146,167.5,11.5
-5505,5,2268.750488,166.5,11.5
-5505,5,2268.750488,166.5,11.5
-5504,7,599.2505493,165.5,11.5
-5504,7,2268.750488,166.5,11.5
-5504,7,599.2505493,165.5,11.5
-5504,7,599.2505493,165.5,11.5
-5504,7,2268.750488,166.5,11.5
-5504,7,599.2505493,165.5,11.5
-5504,7,599.2505493,165.5,11.5
-5503,5,599.2505493,165.5,11.5
-5503,5,599.2505493,165.5,11.5
-5503,5,4776.750488,164.5,11.5
-5503,5,4776.750488,164.5,11.5
-5503,5,599.2505493,165.5,11.5
-5502,3,5023.5,163.5,11.5
-5502,3,4776.750488,164.5,11.5
-5502,3,5023.5,163.5,11.5
-5501,2,2921.747803,162.5,11.5
-5501,2,2921.747803,162.5,11.5
-5500,3,2921.747803,162.5,11.5
-5500,3,4236.25,161.5,11.5
-5500,3,4236.25,161.5,11.5
-5499,1,4236.25,161.5,11.5
-5497,1,5276.999512,158.5,11.5
-5495,4,2129.250488,156.5,11.5
-5495,4,2129.250488,156.5,11.5
-5495,4,2129.250488,156.5,11.5
-5495,4,2129.250488,156.5,11.5
-5494,1,2129.250488,156.5,11.5
-5483,1,5200.999512,144.5,11.5
-5479,1,3258.999756,140.5,11.5
-5478,1,3275.75,139.5,11.5
-5477,1,3037.250732,138.5,11.5
-5476,1,5028,137.5,11.5
-5475,1,4965.750488,136.5,11.5
-5474,1,5257.25,135.5,11.5
-5473,1,4889.000488,134.5,11.5
-5462,3,3.749998808,123.5,11.5
-5462,3,3.749998808,123.5,11.5
-5462,3,3.749998808,123.5,11.5
-5461,1,3.749998808,123.5,11.5
-5460,2,90.24995422,120.5,11.5
-5460,2,611.5001221,121.5,11.5
-5459,1,90.24995422,120.5,11.5
-5456,1,5707.500488,178.5,10.5
-5454,2,5142,177.5,10.5
-5454,2,5142,177.5,10.5
-5453,2,4952.750488,176.5,10.5
-5453,2,4952.750488,176.5,10.5
-5452,2,5422,175.5,10.5
-5452,2,4952.750488,176.5,10.5
-5451,1,5519.5,174.5,10.5
-5450,1,5328,173.5,10.5
-5449,2,5133,172.5,10.5
-5449,2,5133,172.5,10.5
-5448,2,4860,171.5,10.5
-5448,2,4860,171.5,10.5
-5447,5,2656.498535,170.5,10.5
-5447,5,4860,171.5,10.5
-5447,5,4860,171.5,10.5
-5447,5,2656.498535,170.5,10.5
-5447,5,2656.498535,170.5,10.5
-5446,4,4796,169.5,10.5
-5446,4,2656.498535,170.5,10.5
-5446,4,2656.498535,170.5,10.5
-5446,4,4796,169.5,10.5
-5445,4,4571.25,168.5,10.5
-5445,4,4796,169.5,10.5
-5445,4,4796,169.5,10.5
-5445,4,4571.25,168.5,10.5
-5444,4,4238,167.5,10.5
-5444,4,4571.25,168.5,10.5
-5444,4,4571.25,168.5,10.5
-5444,4,4238,167.5,10.5
-5443,5,4238,167.5,10.5
-5443,5,2620.249268,166.5,10.5
-5443,5,2620.249268,166.5,10.5
-5443,5,2620.249268,166.5,10.5
-5443,5,4238,167.5,10.5
-5442,4,4826.5,165.5,10.5
-5442,4,4826.5,165.5,10.5
-5442,4,2620.249268,166.5,10.5
-5442,4,2620.249268,166.5,10.5
-5441,4,4858.5,164.5,10.5
-5441,4,4858.5,164.5,10.5
-5441,4,4826.5,165.5,10.5
-5441,4,4826.5,165.5,10.5
-5440,3,4310.5,163.5,10.5
-5440,3,4310.5,163.5,10.5
-5440,3,4858.5,164.5,10.5
-5439,3,3264.250488,162.5,10.5
-5439,3,4310.5,163.5,10.5
-5439,3,3264.250488,162.5,10.5
-5438,3,3264.250488,162.5,10.5
-5438,3,4045.25,161.5,10.5
-5438,3,4045.25,161.5,10.5
-5437,6,1201.249878,160.5,10.5
-5437,6,4045.25,161.5,10.5
-5437,6,1201.249878,160.5,10.5
-5437,6,1201.249878,160.5,10.5
-5437,6,1201.249878,160.5,10.5
-5437,6,1201.249878,160.5,10.5
-5436,2,1201.249878,160.5,10.5
-5436,2,1201.249878,160.5,10.5
-5433,1,5170.000488,156.5,10.5
-5432,2,4376.000977,155.5,10.5
-5432,2,4376.000977,155.5,10.5
-5431,1,4376.000977,155.5,10.5
-5424,1,5158.25,148.5,10.5
-5423,3,5021.25,147.5,10.5
-5423,3,5021.25,147.5,10.5
-5423,3,5189.5,146.5,10.5
-5422,1,3651.500488,145.5,10.5
-5421,3,2951.499756,144.5,10.5
-5421,3,3651.500488,145.5,10.5
-5421,3,3651.500488,145.5,10.5
-5420,3,2951.499756,144.5,10.5
-5420,3,4989.25,143.5,10.5
-5420,3,2951.499756,144.5,10.5
-5419,3,4875,142.5,10.5
-5419,3,4989.25,143.5,10.5
-5419,3,4875,142.5,10.5
-5418,3,4011,141.5,10.5
-5418,3,4011,141.5,10.5
-5418,3,4875,142.5,10.5
-5417,3,2621.249023,140.5,10.5
-5417,3,2621.249023,140.5,10.5
-5417,3,4011,141.5,10.5
-5416,3,2621.249023,140.5,10.5
-5416,3,3892.251465,139.5,10.5
-5416,3,3892.251465,139.5,10.5
-5414,1,4701.25,137.5,10.5
-5413,1,4788,136.5,10.5
-5412,1,4587.75,135.5,10.5
-5411,1,4245.25,134.5,10.5
-5402,3,4.999996185,125.5,10.5
-5402,3,4.999996185,125.5,10.5
-5402,3,4.999996185,125.5,10.5
-5401,5,640.999939,124.5,10.5
-5401,5,640.999939,124.5,10.5
-5401,5,640.999939,124.5,10.5
-5401,5,4.999996185,125.5,10.5
-5401,5,4.999996185,125.5,10.5
-5400,4,158.750061,123.5,10.5
-5400,4,158.750061,123.5,10.5
-5400,4,158.750061,123.5,10.5
-5400,4,158.750061,123.5,10.5
-5399,3,158.750061,123.5,10.5
-5399,3,158.750061,123.5,10.5
-5399,3,158.750061,123.5,10.5
-5398,1,886.0001221,121.5,10.5
-5397,1,4.250001431,120.5,10.5
-5392,1,5376.999512,177.5,9.5
-5391,1,5150.5,176.5,9.5
-5390,2,5150.5,176.5,9.5
-5390,2,5386.749512,175.5,9.5
-5389,1,5418.75,174.5,9.5
-5388,2,5230.25,173.5,9.5
-5388,2,5230.25,173.5,9.5
-5387,2,4911.25,172.5,9.5
-5387,2,4911.25,172.5,9.5
-5386,4,4830.75,171.5,9.5
-5386,4,4830.75,171.5,9.5
-5386,4,4911.25,172.5,9.5
-5386,4,4911.25,172.5,9.5
-5385,4,3982.5,170.5,9.5
-5385,4,3982.5,170.5,9.5
-5385,4,4830.75,171.5,9.5
-5385,4,4830.75,171.5,9.5
-5384,7,3982.5,170.5,9.5
-5384,7,1765.500488,169.5,9.5
-5384,7,1765.500488,169.5,9.5
-5384,7,1765.500488,169.5,9.5
-5384,7,1765.500488,169.5,9.5
-5384,7,3982.5,170.5,9.5
-5384,7,1765.500488,169.5,9.5
-5383,4,1765.500488,169.5,9.5
-5383,4,1765.500488,169.5,9.5
-5383,4,4725.25,168.5,9.5
-5383,4,4725.25,168.5,9.5
-5382,4,4725.25,168.5,9.5
-5382,4,4725.25,168.5,9.5
-5382,4,3166.748535,167.5,9.5
-5382,4,3166.748535,167.5,9.5
-5381,4,4564,166.5,9.5
-5381,4,3166.748535,167.5,9.5
-5381,4,3166.748535,167.5,9.5
-5381,4,4564,166.5,9.5
-5380,4,4417.749512,165.5,9.5
-5380,4,4564,166.5,9.5
-5380,4,4564,166.5,9.5
-5380,4,4417.749512,165.5,9.5
-5379,4,4337,164.5,9.5
-5379,4,4417.749512,165.5,9.5
-5379,4,4417.749512,165.5,9.5
-5379,4,4337,164.5,9.5
-5378,3,4337,164.5,9.5
-5378,3,5217.5,163.5,9.5
-5378,3,4337,164.5,9.5
-5377,2,4974,162.5,9.5
-5377,2,4974,162.5,9.5
-5376,2,4911.750488,161.5,9.5
-5376,2,4911.750488,161.5,9.5
-5375,3,4828.25,160.5,9.5
-5375,3,4911.750488,161.5,9.5
-5375,3,4828.25,160.5,9.5
-5374,2,5281.25,159.5,9.5
-5374,2,4828.25,160.5,9.5
-5373,1,5302.5,158.5,9.5
-5372,1,5280,157.5,9.5
-5371,1,5245.75,156.5,9.5
-5367,1,5218,152.5,9.5
-5366,1,5093,151.5,9.5
-5365,1,5234.75,150.5,9.5
-5363,3,4654.499512,149.5,9.5
-5363,3,4654.499512,149.5,9.5
-5363,3,4654.499512,149.5,9.5
-5362,4,4211.25,148.5,9.5
-5362,4,4211.25,148.5,9.5
-5362,4,4549.250488,147.5,9.5
-5362,4,4211.25,148.5,9.5
-5361,3,4549.250488,147.5,9.5
-5361,3,4549.250488,147.5,9.5
-5361,3,4384,146.5,9.5
-5360,3,4166.5,145.5,9.5
-5360,3,4384,146.5,9.5
-5360,3,4384,146.5,9.5
-5359,3,4166.5,145.5,9.5
-5359,3,4410.75,144.5,9.5
-5359,3,4166.5,145.5,9.5
-5358,4,4410.75,144.5,9.5
-5358,4,4410.75,144.5,9.5
-5358,4,4753.5,143.5,9.5
-5358,4,4753.5,143.5,9.5
-5357,3,3536.5,142.5,9.5
-5357,3,4753.5,143.5,9.5
-5357,3,3536.5,142.5,9.5
-5356,5,3536.5,142.5,9.5
-5356,5,1652.249878,141.5,9.5
-5356,5,1652.249878,141.5,9.5
-5356,5,1652.249878,141.5,9.5
-5356,5,1652.249878,141.5,9.5
-5355,6,1131.499756,140.5,9.5
-5355,6,1131.499756,140.5,9.5
-5355,6,1131.499756,140.5,9.5
-5355,6,1131.499756,140.5,9.5
-5355,6,1652.249878,141.5,9.5
-5355,6,1652.249878,141.5,9.5
-5354,4,2092,139.5,9.5
-5354,4,1131.499756,140.5,9.5
-5354,4,2092,139.5,9.5
-5354,4,2092,139.5,9.5
-5352,1,3404.749756,137.5,9.5
-5351,1,4737.75,136.5,9.5
-5350,1,3435.250977,135.5,9.5
-5349,1,3556.250244,134.5,9.5
-5339,2,1858,124.5,9.5
-5339,2,1858,124.5,9.5
-5338,3,746.999939,123.5,9.5
-5338,3,746.999939,123.5,9.5
-5338,3,746.999939,123.5,9.5
-5337,5,392.2504272,122.5,9.5
-5337,5,392.2504272,122.5,9.5
-5337,5,392.2504272,122.5,9.5
-5337,5,392.2504272,122.5,9.5
-5337,5,392.2504272,122.5,9.5
-5330,1,5617.499512,177.5,8.5
-5329,1,4709,176.5,8.5
-5328,4,4709,176.5,8.5
-5328,4,4658.250488,175.5,8.5
-5328,4,4709,176.5,8.5
-5328,4,4709,176.5,8.5
-5327,4,4658.250488,175.5,8.5
-5327,4,5412.25,174.5,8.5
-5327,4,4658.250488,175.5,8.5
-5327,4,4658.250488,175.5,8.5
-5326,2,5173,173.5,8.5
-5326,2,5173,173.5,8.5
-5325,2,4898.25,172.5,8.5
-5325,2,4898.25,172.5,8.5
-5324,4,4898.25,172.5,8.5
-5324,4,4898.25,172.5,8.5
-5324,4,3955.000244,171.5,8.5
-5324,4,3955.000244,171.5,8.5
-5323,4,3955.000244,171.5,8.5
-5323,4,3955.000244,171.5,8.5
-5323,4,4310.25,170.5,8.5
-5323,4,4310.25,170.5,8.5
-5322,4,4310.25,170.5,8.5
-5322,4,4310.25,170.5,8.5
-5322,4,4563.75,169.5,8.5
-5322,4,4563.75,169.5,8.5
-5321,4,4331.75,168.5,8.5
-5321,4,4563.75,169.5,8.5
-5321,4,4563.75,169.5,8.5
-5321,4,4331.75,168.5,8.5
-5320,4,4148.75,167.5,8.5
-5320,4,4331.75,168.5,8.5
-5320,4,4331.75,168.5,8.5
-5320,4,4148.75,167.5,8.5
-5319,4,4857.25,166.5,8.5
-5319,4,4148.75,167.5,8.5
-5319,4,4148.75,167.5,8.5
-5319,4,4857.25,166.5,8.5
-5318,3,4857.25,166.5,8.5
-5318,3,5339.25,165.5,8.5
-5318,3,4857.25,166.5,8.5
-5317,2,5224.5,164.5,8.5
-5317,2,5224.5,164.5,8.5
-5316,1,5172,163.5,8.5
-5315,2,3548.748779,162.5,8.5
-5315,2,3548.748779,162.5,8.5
-5314,3,3548.748779,162.5,8.5
-5314,3,5045.25,161.5,8.5
-5314,3,5045.25,161.5,8.5
-5313,2,4508.750977,160.5,8.5
-5313,2,4508.750977,160.5,8.5
-5312,1,4508.750977,160.5,8.5
-5311,2,4815.5,158.5,8.5
-5311,2,4815.5,158.5,8.5
