"","target_fid","rich_1d_geog","x.x","y.x","depth.x","rich_2d","x.y","y.y","depth.y"
"382",822,1,68.5,-62.5,4242,1,68.5,-62.5,4242
"383",823,1,69.5,-62.5,4123.75,1,69.5,-62.5,4123.75
"384",824,1,70.5,-62.5,4052,1,70.5,-62.5,4052
"385",825,1,71.5,-62.5,4014.25,1,71.5,-62.5,4014.25
"386",826,1,72.5,-62.5,3961.75,1,72.5,-62.5,3961.75
"387",827,1,73.5,-62.5,3943,1,73.5,-62.5,3943
"388",828,1,74.5,-62.5,3902,1,74.5,-62.5,3902
"389",829,1,75.5,-62.5,3894,1,75.5,-62.5,3894
"390",830,1,76.5,-62.5,3909.25,1,76.5,-62.5,3909.25
"391",831,1,77.5,-62.5,3896.5,1,77.5,-62.5,3896.5
"392",832,1,78.5,-62.5,3791.25,1,78.5,-62.5,3791.25
"393",833,1,79.5,-62.5,3031.75,1,79.5,-62.5,3031.75
"394",834,1,80.5,-62.5,2477.75,1,80.5,-62.5,2477.75
"395",835,1,81.5,-62.5,1846.75,1,81.5,-62.5,1846.75
"396",836,1,82.5,-62.5,2281.25,1,82.5,-62.5,2281.25
"397",837,1,83.5,-62.5,2495.5,1,83.5,-62.5,2495.5
"398",838,1,84.5,-62.5,2943.25,1,84.5,-62.5,2943.25
"399",839,1,85.5,-62.5,3350.25,1,85.5,-62.5,3350.25
"400",840,1,86.5,-62.5,3720.75,1,86.5,-62.5,3720.75
"401",841,1,87.5,-62.5,3762.5,1,87.5,-62.5,3762.5
"402",842,1,88.5,-62.5,3549.49975586,1,88.5,-62.5,3549.49975586
"403",843,1,89.5,-62.5,3900.75,1,89.5,-62.5,3900.75
"404",844,1,90.5,-62.5,3874,1,90.5,-62.5,3874
"405",845,1,91.5,-62.5,3825.25,1,91.5,-62.5,3825.25
"406",846,1,92.5,-62.5,3873.25,1,92.5,-62.5,3873.25
"407",847,1,93.5,-62.5,3765.5,1,93.5,-62.5,3765.5
"408",848,1,94.5,-62.5,3544,1,94.5,-62.5,3544
"409",849,1,95.5,-62.5,3727.75,1,95.5,-62.5,3727.75
"410",850,1,96.5,-62.5,3716.5,1,96.5,-62.5,3716.5
"411",851,1,97.5,-62.5,3934.25,1,97.5,-62.5,3934.25
"412",852,1,98.5,-62.5,4002.25,1,98.5,-62.5,4002.25
"413",853,1,99.5,-62.5,4108.75,1,99.5,-62.5,4108.75
"414",854,1,100.5,-62.5,4306.25,1,100.5,-62.5,4306.25
"415",855,1,101.5,-62.5,4290,1,101.5,-62.5,4290
"416",856,1,102.5,-62.5,4138.5,1,102.5,-62.5,4138.5
"417",857,1,103.5,-62.5,4162,1,103.5,-62.5,4162
"418",858,1,104.5,-62.5,4123,1,104.5,-62.5,4123
"419",859,1,105.5,-62.5,4170.75,1,105.5,-62.5,4170.75
"420",860,1,106.5,-62.5,4077.75,1,106.5,-62.5,4077.75
"421",861,1,107.5,-62.5,4011.75,1,107.5,-62.5,4011.75
"422",862,1,108.5,-62.5,3858.5,1,108.5,-62.5,3858.5
"423",863,1,109.5,-62.5,3781,1,109.5,-62.5,3781
"424",864,1,110.5,-62.5,3932.5,1,110.5,-62.5,3932.5
"425",865,1,111.5,-62.5,4007.25,1,111.5,-62.5,4007.25
"426",866,1,112.5,-62.5,3944.5,1,112.5,-62.5,3944.5
"427",867,1,113.5,-62.5,4012.75,1,113.5,-62.5,4012.75
"428",868,1,114.5,-62.5,3992.75,1,114.5,-62.5,3992.75
"429",869,1,115.5,-62.5,3961.25,1,115.5,-62.5,3961.25
"430",870,1,116.5,-62.5,3928,1,116.5,-62.5,3928
"431",871,1,117.5,-62.5,3981.75,1,117.5,-62.5,3981.75
"432",872,1,118.5,-62.5,4023,1,118.5,-62.5,4023
"433",873,1,119.5,-62.5,4066.5,1,119.5,-62.5,4066.5
"434",874,1,120.5,-62.5,3961,1,120.5,-62.5,3961
"435",875,1,121.5,-62.5,4014,1,121.5,-62.5,4014
"436",876,1,122.5,-62.5,4124,1,122.5,-62.5,4124
"437",877,1,123.5,-62.5,4139,1,123.5,-62.5,4139
"438",878,1,124.5,-62.5,4188.75,1,124.5,-62.5,4188.75
"439",879,1,125.5,-62.5,4232,1,125.5,-62.5,4232
"440",880,1,126.5,-62.5,4198,1,126.5,-62.5,4198
"441",881,1,127.5,-62.5,4264,1,127.5,-62.5,4264
"442",882,1,128.5,-62.5,4312,1,128.5,-62.5,4312
"443",883,1,129.5,-62.5,4356.75,1,129.5,-62.5,4356.75
"444",905,1,22.5,-61.5,5103,1,22.5,-61.5,5103
"445",906,1,23.5,-61.5,5015,1,23.5,-61.5,5015
"446",907,1,24.5,-61.5,5179.25,1,24.5,-61.5,5179.25
"447",908,1,25.5,-61.5,5205.5,1,25.5,-61.5,5205.5
"448",909,1,26.5,-61.5,5198,1,26.5,-61.5,5198
"449",910,1,27.5,-61.5,5237.75,1,27.5,-61.5,5237.75
"450",911,1,28.5,-61.5,5231,1,28.5,-61.5,5231
"451",912,1,29.5,-61.5,5238.25,1,29.5,-61.5,5238.25
"452",913,1,30.5,-61.5,5226,1,30.5,-61.5,5226
"453",914,1,31.5,-61.5,5192,1,31.5,-61.5,5192
"454",915,1,32.5,-61.5,5198,1,32.5,-61.5,5198
"455",916,1,33.5,-61.5,5225.25,1,33.5,-61.5,5225.25
"456",917,1,34.5,-61.5,5253.25,1,34.5,-61.5,5253.25
"457",918,1,35.5,-61.5,5266.25,1,35.5,-61.5,5266.25
"458",919,1,36.5,-61.5,5286.75,1,36.5,-61.5,5286.75
"459",920,1,37.5,-61.5,5286.25,1,37.5,-61.5,5286.25
"460",921,1,38.5,-61.5,5282,1,38.5,-61.5,5282
"461",922,1,39.5,-61.5,5236.75,1,39.5,-61.5,5236.75
"462",923,1,40.5,-61.5,5255,1,40.5,-61.5,5255
"463",924,1,41.5,-61.5,5249.75,1,41.5,-61.5,5249.75
"464",925,1,42.5,-61.5,5292,1,42.5,-61.5,5292
"465",926,1,43.5,-61.5,5274,1,43.5,-61.5,5274
"466",927,1,44.5,-61.5,5250.75,1,44.5,-61.5,5250.75
"467",928,1,45.5,-61.5,5250.25,1,45.5,-61.5,5250.25
"468",929,1,46.5,-61.5,5272.25,1,46.5,-61.5,5272.25
"469",930,1,47.5,-61.5,5273.25,1,47.5,-61.5,5273.25
"470",931,1,48.5,-61.5,5327.5,1,48.5,-61.5,5327.5
"471",932,1,49.5,-61.5,5296.5,1,49.5,-61.5,5296.5
"472",933,1,50.5,-61.5,5231.25,1,50.5,-61.5,5231.25
"473",934,1,51.5,-61.5,5307,1,51.5,-61.5,5307
"474",935,1,52.5,-61.5,5250.75,1,52.5,-61.5,5250.75
"475",936,1,53.5,-61.5,5203.75,1,53.5,-61.5,5203.75
"476",937,1,54.5,-61.5,5119.75,1,54.5,-61.5,5119.75
"477",938,1,55.5,-61.5,5048.75,1,55.5,-61.5,5048.75
"478",939,1,56.5,-61.5,4959.5,1,56.5,-61.5,4959.5
"479",940,1,57.5,-61.5,4988.75,1,57.5,-61.5,4988.75
"480",941,1,58.5,-61.5,4755.75,1,58.5,-61.5,4755.75
"481",942,1,59.5,-61.5,4827.75,1,59.5,-61.5,4827.75
"482",943,1,60.5,-61.5,4790.25,1,60.5,-61.5,4790.25
"483",944,1,61.5,-61.5,4628.5,1,61.5,-61.5,4628.5
"484",945,1,62.5,-61.5,4545.5,1,62.5,-61.5,4545.5
"485",946,1,63.5,-61.5,4585.75,1,63.5,-61.5,4585.75
"486",947,1,64.5,-61.5,4520.5,1,64.5,-61.5,4520.5
"487",948,1,65.5,-61.5,4514.25,1,65.5,-61.5,4514.25
"488",949,1,66.5,-61.5,4482,1,66.5,-61.5,4482
"489",950,1,67.5,-61.5,4403,1,67.5,-61.5,4403
"490",951,1,68.5,-61.5,4318.75,1,68.5,-61.5,4318.75
"491",952,1,69.5,-61.5,4225.75,1,69.5,-61.5,4225.75
"492",953,1,70.5,-61.5,4192.5,1,70.5,-61.5,4192.5
"493",954,1,71.5,-61.5,4283.25,1,71.5,-61.5,4283.25
"494",955,1,72.5,-61.5,4114.75,1,72.5,-61.5,4114.75
"495",956,1,73.5,-61.5,3985,1,73.5,-61.5,3985
"496",957,1,74.5,-61.5,3992,1,74.5,-61.5,3992
"497",958,1,75.5,-61.5,3797.5,1,75.5,-61.5,3797.5
"498",959,1,76.5,-61.5,3783,1,76.5,-61.5,3783
"499",960,1,77.5,-61.5,3705.75,1,77.5,-61.5,3705.75
"500",961,1,78.5,-61.5,3165.75,1,78.5,-61.5,3165.75
"501",962,1,79.5,-61.5,2813,1,79.5,-61.5,2813
"502",963,1,80.5,-61.5,2449.75,1,80.5,-61.5,2449.75
"503",964,1,81.5,-61.5,2191,1,81.5,-61.5,2191
"504",965,1,82.5,-61.5,2121.5,1,82.5,-61.5,2121.5
"505",966,1,83.5,-61.5,2494.75,1,83.5,-61.5,2494.75
"506",967,1,84.5,-61.5,3057.75,1,84.5,-61.5,3057.75
"507",968,1,85.5,-61.5,3408.75,1,85.5,-61.5,3408.75
"508",969,1,86.5,-61.5,3521,1,86.5,-61.5,3521
"509",970,1,87.5,-61.5,3771.25,1,87.5,-61.5,3771.25
"510",971,1,88.5,-61.5,3986.75,1,88.5,-61.5,3986.75
"511",972,1,89.5,-61.5,4051.25,1,89.5,-61.5,4051.25
"512",973,1,90.5,-61.5,4145.5,1,90.5,-61.5,4145.5
"513",974,1,91.5,-61.5,4154.5,1,91.5,-61.5,4154.5
"514",975,1,92.5,-61.5,4168.5,1,92.5,-61.5,4168.5
"515",976,1,93.5,-61.5,4120.25,1,93.5,-61.5,4120.25
"516",977,1,94.5,-61.5,4108,1,94.5,-61.5,4108
"517",978,1,95.5,-61.5,4097,1,95.5,-61.5,4097
"518",979,1,96.5,-61.5,4184,1,96.5,-61.5,4184
"519",980,1,97.5,-61.5,4441.25,1,97.5,-61.5,4441.25
"520",981,1,98.5,-61.5,4533.5,1,98.5,-61.5,4533.5
"521",982,1,99.5,-61.5,4553.75,1,99.5,-61.5,4553.75
"522",983,1,100.5,-61.5,4864.5,1,100.5,-61.5,4864.5
"523",984,1,101.5,-61.5,4492,1,101.5,-61.5,4492
"524",985,1,102.5,-61.5,4190,1,102.5,-61.5,4190
"525",986,1,103.5,-61.5,4514.75,1,103.5,-61.5,4514.75
"526",987,1,104.5,-61.5,4370,1,104.5,-61.5,4370
"527",988,1,105.5,-61.5,4343,1,105.5,-61.5,4343
"528",989,1,106.5,-61.5,4343.25,1,106.5,-61.5,4343.25
"529",990,1,107.5,-61.5,4332,1,107.5,-61.5,4332
"530",991,1,108.5,-61.5,3996,1,108.5,-61.5,3996
"531",992,1,109.5,-61.5,4010.75,1,109.5,-61.5,4010.75
"532",993,1,110.5,-61.5,4119.25,1,110.5,-61.5,4119.25
"533",994,1,111.5,-61.5,4154.75,1,111.5,-61.5,4154.75
"534",995,1,112.5,-61.5,4212.75,1,112.5,-61.5,4212.75
"535",996,1,113.5,-61.5,4263.25,1,113.5,-61.5,4263.25
"536",997,1,114.5,-61.5,4296.75,1,114.5,-61.5,4296.75
"537",998,1,115.5,-61.5,4309.5,1,115.5,-61.5,4309.5
"538",999,1,116.5,-61.5,4301,1,116.5,-61.5,4301
"539",1000,1,117.5,-61.5,4257.25,1,117.5,-61.5,4257.25
"540",1001,1,118.5,-61.5,4224,1,118.5,-61.5,4224
"541",1002,1,119.5,-61.5,4205,1,119.5,-61.5,4205
"542",1003,1,120.5,-61.5,4211,1,120.5,-61.5,4211
"543",1004,1,121.5,-61.5,4228.25,1,121.5,-61.5,4228.25
"544",1005,1,122.5,-61.5,4290,1,122.5,-61.5,4290
"545",1006,1,123.5,-61.5,4321.5,1,123.5,-61.5,4321.5
"546",1007,1,124.5,-61.5,4322.75,1,124.5,-61.5,4322.75
"547",1008,1,125.5,-61.5,4334.25,1,125.5,-61.5,4334.25
"548",1009,1,126.5,-61.5,4392,1,126.5,-61.5,4392
"549",1010,1,127.5,-61.5,4374,1,127.5,-61.5,4374
"550",1011,1,128.5,-61.5,4422,1,128.5,-61.5,4422
"551",1012,1,129.5,-61.5,4494,1,129.5,-61.5,4494
"552",1013,1,130.5,-61.5,4546.75,1,130.5,-61.5,4546.75
"553",1035,1,23.5,-60.5,5327.5,1,23.5,-60.5,5327.5
"554",1036,1,24.5,-60.5,4960.75,1,24.5,-60.5,4960.75
"555",1037,1,25.5,-60.5,5271.5,1,25.5,-60.5,5271.5
"556",1038,1,26.5,-60.5,5294.25,1,26.5,-60.5,5294.25
"557",1039,1,27.5,-60.5,5264.75,1,27.5,-60.5,5264.75
"558",1040,1,28.5,-60.5,5259,1,28.5,-60.5,5259
"559",1041,1,29.5,-60.5,5290.25,1,29.5,-60.5,5290.25
"560",1042,1,30.5,-60.5,5237.25,1,30.5,-60.5,5237.25
"561",1043,1,31.5,-60.5,5289.75,1,31.5,-60.5,5289.75
"562",1044,1,32.5,-60.5,5279,1,32.5,-60.5,5279
"563",1045,1,33.5,-60.5,5284.75,1,33.5,-60.5,5284.75
"564",1046,1,34.5,-60.5,5323,1,34.5,-60.5,5323
"565",1048,1,36.5,-60.5,5289,1,36.5,-60.5,5289
"566",1049,1,37.5,-60.5,5286.25,1,37.5,-60.5,5286.25
"567",1050,1,38.5,-60.5,5278.5,1,38.5,-60.5,5278.5
"568",1051,1,39.5,-60.5,5282.25,1,39.5,-60.5,5282.25
"569",1052,1,40.5,-60.5,5293.5,1,40.5,-60.5,5293.5
"570",1053,1,41.5,-60.5,5307,1,41.5,-60.5,5307
"571",1054,1,42.5,-60.5,5316.25,1,42.5,-60.5,5316.25
"572",1055,1,43.5,-60.5,5318,1,43.5,-60.5,5318
"573",1062,1,50.5,-60.5,5328.25,1,50.5,-60.5,5328.25
"574",1065,1,53.5,-60.5,5291,1,53.5,-60.5,5291
"575",1066,1,54.5,-60.5,5257.5,1,54.5,-60.5,5257.5
"576",1067,1,55.5,-60.5,5081.5,1,55.5,-60.5,5081.5
"577",1068,1,56.5,-60.5,5060,1,56.5,-60.5,5060
"578",1069,1,57.5,-60.5,5046.75,1,57.5,-60.5,5046.75
"579",1070,1,58.5,-60.5,5070.25,1,58.5,-60.5,5070.25
"580",1071,1,59.5,-60.5,4916.5,1,59.5,-60.5,4916.5
"581",1072,1,60.5,-60.5,4757.75,1,60.5,-60.5,4757.75
"582",1073,1,61.5,-60.5,4708.25,1,61.5,-60.5,4708.25
"583",1074,1,62.5,-60.5,4653,1,62.5,-60.5,4653
"584",1075,1,63.5,-60.5,4676,1,63.5,-60.5,4676
"585",1076,1,64.5,-60.5,4677.75,1,64.5,-60.5,4677.75
"586",1077,1,65.5,-60.5,4617,1,65.5,-60.5,4617
"587",1078,1,66.5,-60.5,4524.25,1,66.5,-60.5,4524.25
"588",1079,1,67.5,-60.5,4434.25,1,67.5,-60.5,4434.25
"589",1080,1,68.5,-60.5,4410.75,1,68.5,-60.5,4410.75
"590",1081,1,69.5,-60.5,4307.5,1,69.5,-60.5,4307.5
"591",1082,1,70.5,-60.5,4302,1,70.5,-60.5,4302
"592",1083,1,71.5,-60.5,4245.75,1,71.5,-60.5,4245.75
"593",1084,1,72.5,-60.5,3580,1,72.5,-60.5,3580
"594",1085,1,73.5,-60.5,3397.75,1,73.5,-60.5,3397.75
"595",1086,1,74.5,-60.5,3640.5,1,74.5,-60.5,3640.5
"596",1087,1,75.5,-60.5,2218.24975586,1,75.5,-60.5,2218.24975586
"597",1088,1,76.5,-60.5,3102.5,1,76.5,-60.5,3102.5
"598",1089,1,77.5,-60.5,3373.75,1,77.5,-60.5,3373.75
"599",1090,1,78.5,-60.5,2837,1,78.5,-60.5,2837
"600",1091,1,79.5,-60.5,2275.75,1,79.5,-60.5,2275.75
"601",1092,1,80.5,-60.5,1902.75,1,80.5,-60.5,1902.75
"602",1093,1,81.5,-60.5,1606.25,1,81.5,-60.5,1606.25
"603",1094,1,82.5,-60.5,1608.24987793,1,82.5,-60.5,1608.24987793
"604",1095,1,83.5,-60.5,1307.5,1,83.5,-60.5,1307.5
"605",1096,1,84.5,-60.5,2332,1,84.5,-60.5,2332
"606",1097,1,85.5,-60.5,3488.5,1,85.5,-60.5,3488.5
"607",1098,1,86.5,-60.5,4122,1,86.5,-60.5,4122
"608",1099,1,87.5,-60.5,4395.25,1,87.5,-60.5,4395.25
"609",1100,1,88.5,-60.5,4357.75,1,88.5,-60.5,4357.75
"610",1101,1,89.5,-60.5,4324.25,1,89.5,-60.5,4324.25
"611",1102,1,90.5,-60.5,4348.75,1,90.5,-60.5,4348.75
"612",1103,1,91.5,-60.5,4276.25,1,91.5,-60.5,4276.25
"613",1104,1,92.5,-60.5,4308.25,1,92.5,-60.5,4308.25
"614",1105,1,93.5,-60.5,4381.5,1,93.5,-60.5,4381.5
"615",1106,1,94.5,-60.5,4277.75,1,94.5,-60.5,4277.75
"616",1107,1,95.5,-60.5,4380,1,95.5,-60.5,4380
"617",1108,1,96.5,-60.5,4365.75,1,96.5,-60.5,4365.75
"618",1109,1,97.5,-60.5,4416,1,97.5,-60.5,4416
"619",1110,1,98.5,-60.5,4474.25,1,98.5,-60.5,4474.25
"620",1111,1,99.5,-60.5,4567.25,1,99.5,-60.5,4567.25
"621",1112,1,100.5,-60.5,4395.5,1,100.5,-60.5,4395.5
"622",1113,1,101.5,-60.5,4540.25,1,101.5,-60.5,4540.25
"623",1114,1,102.5,-60.5,4484.5,1,102.5,-60.5,4484.5
"624",1115,1,103.5,-60.5,4485,1,103.5,-60.5,4485
"625",1116,1,104.5,-60.5,4394.5,1,104.5,-60.5,4394.5
"626",1117,1,105.5,-60.5,4451.25,1,105.5,-60.5,4451.25
"627",1118,1,106.5,-60.5,4235.5,1,106.5,-60.5,4235.5
"628",1119,1,107.5,-60.5,4474.75,1,107.5,-60.5,4474.75
"629",1120,1,108.5,-60.5,4160,1,108.5,-60.5,4160
"630",1121,1,109.5,-60.5,4434,1,109.5,-60.5,4434
"631",1122,1,110.5,-60.5,4270.75,1,110.5,-60.5,4270.75
"632",1123,1,111.5,-60.5,4218.25,1,111.5,-60.5,4218.25
"633",1124,1,112.5,-60.5,4306.25,1,112.5,-60.5,4306.25
"634",1125,1,113.5,-60.5,4344.25,1,113.5,-60.5,4344.25
"635",1126,1,114.5,-60.5,4419.75,1,114.5,-60.5,4419.75
"636",1127,1,115.5,-60.5,4459.75,1,115.5,-60.5,4459.75
"637",1128,1,116.5,-60.5,4430.5,1,116.5,-60.5,4430.5
"638",1129,1,117.5,-60.5,4428,1,117.5,-60.5,4428
"639",1130,1,118.5,-60.5,4406,1,118.5,-60.5,4406
"640",1131,1,119.5,-60.5,4366.25,1,119.5,-60.5,4366.25
"641",1132,1,120.5,-60.5,4397,1,120.5,-60.5,4397
"642",1133,1,121.5,-60.5,4390.5,1,121.5,-60.5,4390.5
"643",1134,1,122.5,-60.5,4408,1,122.5,-60.5,4408
"644",1135,1,123.5,-60.5,4445.75,1,123.5,-60.5,4445.75
"645",1136,1,124.5,-60.5,4503.5,1,124.5,-60.5,4503.5
"646",1137,1,125.5,-60.5,4489,1,125.5,-60.5,4489
"647",1138,1,126.5,-60.5,4480.75,1,126.5,-60.5,4480.75
"648",1139,1,127.5,-60.5,4489.75,1,127.5,-60.5,4489.75
"649",1140,1,128.5,-60.5,4506.75,1,128.5,-60.5,4506.75
"650",1141,1,129.5,-60.5,4555.75,1,129.5,-60.5,4555.75
"651",1142,1,130.5,-60.5,4593.5,1,130.5,-60.5,4593.5
"652",1143,1,131.5,-60.5,4620,1,131.5,-60.5,4620
"653",1164,1,23.5,-59.5,5220.25,1,23.5,-59.5,5220.25
"654",1166,1,25.5,-59.5,5134.25,1,25.5,-59.5,5134.25
"655",1167,1,26.5,-59.5,5277.75,1,26.5,-59.5,5277.75
"656",1170,1,29.5,-59.5,5294,1,29.5,-59.5,5294
"657",1171,1,30.5,-59.5,5296,1,30.5,-59.5,5296
"658",1174,1,33.5,-59.5,5286,1,33.5,-59.5,5286
"659",1175,1,34.5,-59.5,5326.5,1,34.5,-59.5,5326.5
"660",1177,1,36.5,-59.5,5325,1,36.5,-59.5,5325
"661",1181,1,40.5,-59.5,5320,1,40.5,-59.5,5320
"662",1182,1,41.5,-59.5,5335.75,1,41.5,-59.5,5335.75
"663",1192,1,51.5,-59.5,5263.75,1,51.5,-59.5,5263.75
"664",1193,1,52.5,-59.5,5302.75,1,52.5,-59.5,5302.75
"665",1194,1,53.5,-59.5,5273.75,1,53.5,-59.5,5273.75
"666",1195,1,54.5,-59.5,5183.25,1,54.5,-59.5,5183.25
"667",1196,1,55.5,-59.5,5187,1,55.5,-59.5,5187
"668",1197,1,56.5,-59.5,5143.25,1,56.5,-59.5,5143.25
"669",1198,1,57.5,-59.5,5116,1,57.5,-59.5,5116
"670",1199,1,58.5,-59.5,5015,1,58.5,-59.5,5015
"671",1200,1,59.5,-59.5,4934.25,1,59.5,-59.5,4934.25
"672",1201,1,60.5,-59.5,4867.25,1,60.5,-59.5,4867.25
"673",1202,1,61.5,-59.5,4806,1,61.5,-59.5,4806
"674",1203,1,62.5,-59.5,4931.5,1,62.5,-59.5,4931.5
"675",1204,1,63.5,-59.5,4939.25,1,63.5,-59.5,4939.25
"676",1205,1,64.5,-59.5,4685.25,1,64.5,-59.5,4685.25
"677",1206,1,65.5,-59.5,4454.25,1,65.5,-59.5,4454.25
"678",1207,1,66.5,-59.5,4702.5,1,66.5,-59.5,4702.5
"679",1208,1,67.5,-59.5,4572.25,1,67.5,-59.5,4572.25
"680",1209,1,68.5,-59.5,4641.25,1,68.5,-59.5,4641.25
"681",1210,1,69.5,-59.5,4367.5,1,69.5,-59.5,4367.5
"682",1211,1,70.5,-59.5,3901.25024414,1,70.5,-59.5,3901.25024414
"683",1212,1,71.5,-59.5,4584.5,1,71.5,-59.5,4584.5
"684",1213,1,72.5,-59.5,4240,1,72.5,-59.5,4240
"685",1214,1,73.5,-59.5,2369.5,1,73.5,-59.5,2369.5
"686",1215,1,74.5,-59.5,1531.75,1,74.5,-59.5,1531.75
"687",1216,1,75.5,-59.5,1350,1,75.5,-59.5,1350
"688",1217,1,76.5,-59.5,1063.25012207,1,76.5,-59.5,1063.25012207
"689",1218,1,77.5,-59.5,1089.5,1,77.5,-59.5,1089.5
"690",1219,1,78.5,-59.5,1720,1,78.5,-59.5,1720
"691",1220,1,79.5,-59.5,1856.5,1,79.5,-59.5,1856.5
"692",1221,1,80.5,-59.5,1898.75,1,80.5,-59.5,1898.75
"693",1222,1,81.5,-59.5,1835.75,1,81.5,-59.5,1835.75
"694",1223,1,82.5,-59.5,1422,1,82.5,-59.5,1422
"695",1224,1,83.5,-59.5,1120.75,1,83.5,-59.5,1120.75
"696",1225,1,84.5,-59.5,2071.25,1,84.5,-59.5,2071.25
"697",1226,1,85.5,-59.5,4209.75,1,85.5,-59.5,4209.75
"698",1227,1,86.5,-59.5,4484,1,86.5,-59.5,4484
"699",1228,1,87.5,-59.5,4601.25,1,87.5,-59.5,4601.25
"700",1229,1,88.5,-59.5,4574.5,1,88.5,-59.5,4574.5
"701",1230,1,89.5,-59.5,4500,1,89.5,-59.5,4500
"702",1231,1,90.5,-59.5,4456,1,90.5,-59.5,4456
"703",1232,1,91.5,-59.5,4441,1,91.5,-59.5,4441
"704",1233,1,92.5,-59.5,4446,1,92.5,-59.5,4446
"705",1234,1,93.5,-59.5,4464.5,1,93.5,-59.5,4464.5
"706",1235,1,94.5,-59.5,4463.25,1,94.5,-59.5,4463.25
"707",1236,1,95.5,-59.5,4381,1,95.5,-59.5,4381
"708",1237,1,96.5,-59.5,4444,1,96.5,-59.5,4444
"709",1238,1,97.5,-59.5,4427.25,1,97.5,-59.5,4427.25
"710",1239,1,98.5,-59.5,4446.25,1,98.5,-59.5,4446.25
"711",1240,1,99.5,-59.5,4466.5,1,99.5,-59.5,4466.5
"712",1241,1,100.5,-59.5,4333.25,1,100.5,-59.5,4333.25
"713",1242,1,101.5,-59.5,4191,1,101.5,-59.5,4191
"714",1243,1,102.5,-59.5,4245,1,102.5,-59.5,4245
"715",1244,1,103.5,-59.5,4382.5,1,103.5,-59.5,4382.5
"716",1245,1,104.5,-59.5,4336.75,1,104.5,-59.5,4336.75
"717",1246,1,105.5,-59.5,4383.75,1,105.5,-59.5,4383.75
"718",1247,1,106.5,-59.5,4232.25,1,106.5,-59.5,4232.25
"719",1248,1,107.5,-59.5,4519.5,1,107.5,-59.5,4519.5
"720",1249,1,108.5,-59.5,4379.75,1,108.5,-59.5,4379.75
"721",1250,1,109.5,-59.5,4430.75,1,109.5,-59.5,4430.75
"722",1251,1,110.5,-59.5,4381.75,1,110.5,-59.5,4381.75
"723",1252,1,111.5,-59.5,4416.75,1,111.5,-59.5,4416.75
"724",1253,1,112.5,-59.5,4444,1,112.5,-59.5,4444
"725",1254,1,113.5,-59.5,4460,1,113.5,-59.5,4460
"726",1255,1,114.5,-59.5,4469,1,114.5,-59.5,4469
"727",1256,1,115.5,-59.5,4537.75,1,115.5,-59.5,4537.75
"728",1257,1,116.5,-59.5,4544.25,1,116.5,-59.5,4544.25
"729",1258,1,117.5,-59.5,4552,1,117.5,-59.5,4552
"730",1259,1,118.5,-59.5,4534,1,118.5,-59.5,4534
"731",1260,1,119.5,-59.5,4521,1,119.5,-59.5,4521
"732",1261,1,120.5,-59.5,4510,1,120.5,-59.5,4510
"733",1262,1,121.5,-59.5,4510,1,121.5,-59.5,4510
"734",1263,1,122.5,-59.5,4491,1,122.5,-59.5,4491
"735",1264,1,123.5,-59.5,4529,1,123.5,-59.5,4529
"736",1265,1,124.5,-59.5,4566,1,124.5,-59.5,4566
"737",1266,1,125.5,-59.5,4599.5,1,125.5,-59.5,4599.5
"738",1267,1,126.5,-59.5,4620.5,1,126.5,-59.5,4620.5
"739",1268,1,127.5,-59.5,4628.75,1,127.5,-59.5,4628.75
"740",1269,1,128.5,-59.5,4626.75,1,128.5,-59.5,4626.75
"741",1270,1,129.5,-59.5,4633.75,1,129.5,-59.5,4633.75
"742",1271,1,130.5,-59.5,4653.25,1,130.5,-59.5,4653.25
"743",1272,1,131.5,-59.5,4680,1,131.5,-59.5,4680
"744",1273,1,132.5,-59.5,4678,1,132.5,-59.5,4678
"745",1274,1,133.5,-59.5,4578.75,1,133.5,-59.5,4578.75
"746",1307,1,37.5,-58.5,5319,1,37.5,-58.5,5319
"747",1308,1,38.5,-58.5,5265.5,1,38.5,-58.5,5265.5
"748",1310,1,40.5,-58.5,5289.25,1,40.5,-58.5,5289.25
"749",1311,1,41.5,-58.5,5192.75,1,41.5,-58.5,5192.75
"750",1312,1,42.5,-58.5,5330.5,1,42.5,-58.5,5330.5
"751",1321,1,51.5,-58.5,5214.25,1,51.5,-58.5,5214.25
"752",1323,1,53.5,-58.5,5262.75,1,53.5,-58.5,5262.75
"753",1324,1,54.5,-58.5,5289.25,1,54.5,-58.5,5289.25
"754",1325,1,55.5,-58.5,5289.5,1,55.5,-58.5,5289.5
"755",1326,1,56.5,-58.5,5245.5,1,56.5,-58.5,5245.5
"756",1327,1,57.5,-58.5,5277,1,57.5,-58.5,5277
"757",1328,1,58.5,-58.5,5181.5,1,58.5,-58.5,5181.5
"758",1329,1,59.5,-58.5,5030,1,59.5,-58.5,5030
"759",1330,1,60.5,-58.5,4915.25,1,60.5,-58.5,4915.25
"760",1331,1,61.5,-58.5,4958,1,61.5,-58.5,4958
"761",1332,1,62.5,-58.5,4958.75,1,62.5,-58.5,4958.75
"762",1333,1,63.5,-58.5,4723,1,63.5,-58.5,4723
"763",1334,1,64.5,-58.5,4753.75,1,64.5,-58.5,4753.75
"764",1335,1,65.5,-58.5,3099.5,1,65.5,-58.5,3099.5
"765",1336,1,66.5,-58.5,4498,1,66.5,-58.5,4498
